"","LAML","OV","ESCA","STAD","HNSC","LUSC","BLCA","CESC","LUAD","COADREAD","PAAD","UCEC","UCS","BRCA","PRAD","KICH","THCA","KIRC","KIRP","CHOL","LIHC","SKCM","UVM","ACC","PCPG","GBM","LGG","MESO","SARC","TGCT","DLBC","THYM"
"chr2:227833938-227850511",1.22558340442014,-0.488145878501956,0.223176559892789,0.39389630751321,-0.77835912629825,-0.346721680504613,-0.716454542392351,-0.634586215068704,1.03395048520959,-0.546418715790299,0.116894622747905,-0.582686849425998,-0.822104318060504,-0.544292944510973,-0.0962740088271856,2.65984953626592,2.4007390823026,1.23321985156185,2.27316437309692,0.542246315717198,-0.638841213271082,-0.75111209733435,-0.966865759573786,-0.118494876542218,-0.792564272695955,-0.723750902013001,-0.344719055142064,-0.60016577911467,-0.792780577464813,-0.829927178287814,0.107342467379069,-0.0947970152866024
"chr17:73630403-73632575",0.480368639819685,-0.676888336503896,0.729121541989231,0.123948295847998,-0.530651787654429,-0.340293318177041,1.00770518065215,0.430252892014745,0.283455993571639,0.0841921830106864,1.17429456276884,0.11281917116288,-0.41054478942082,-0.461415551249239,-0.712305719475616,3.20303185182902,2.69954529926364,-0.241402055903905,0.22213549451932,0.923323259912699,-0.867862236690838,-0.870883298539954,-1.11551600782162,-0.985015572135458,-0.795230750716044,-0.601555347599844,-0.158277757074655,-0.810898942437953,-1.14999013923789,-0.305035709278209,-0.653461394298726,0.213034347853602
"chr6:33556903-33559780",-0.78089238030072,0.378207120295135,0.0477267551405872,0.245084969582236,-0.546154308327309,-0.658224533123838,-0.625461788401397,-0.448721212276667,0.0522720676331141,0.470945984987933,0.384472861594798,0.334185863742157,-0.207621026269447,-0.557143871697254,-0.767722543126903,3.43290669061049,3.20388485907887,0.641800056378602,1.21292013534169,-0.00998403100281645,-0.748474732619351,-0.564990518047788,-0.653696913877507,-0.512341364928388,-0.0405766694335421,-0.69452975222188,-0.464382383901231,-0.442548047351281,-0.727434764727599,0.0461983103839049,-0.449256708652431,-0.550448124482173
"chr1:228544145-228547198",-0.854082949562734,1.0728237542289,-0.100855049542866,-0.660628299304535,-0.83782517193574,-0.0694192717690955,0.122820219759088,-0.213065845064816,0.11800539146762,-0.667519089834994,0.100503594989662,0.462861785644136,0.562267497761993,0.581765317092271,0.222314076154937,1.29190571882621,2.18626804984156,0.827574275439485,0.334803426979894,1.08740942000045,-1.44135061509066,-1.26426123739934,0.0331555408275619,1.54920042656052,-1.04384807363144,-1.28844844295067,-1.17724502168997,1.08383965572008,-1.45575974884934,-0.173225423209928,-1.69116387239028,1.30117996093202
"chr1:228549051-228550177",-1.11482882205798,0.980933245367815,-0.578920576928475,-0.6478356620203,-1.04120375404438,-0.59381152833442,-0.318442888588306,-0.638693643873364,0.182135905313295,-0.565668608335448,-0.256863581812026,0.0323733809245956,0.01666626904043,0.618900949747676,0.487067056055029,2.37007022909986,2.19337476949451,0.951596225635157,0.706374024040359,0.838031387267705,-0.906526277583753,-0.988718530148952,-0.0953553210290495,2.10319907318882,-0.599704732933309,-1.08498636248347,-0.805304770348808,1.19939878817532,-0.878999460126961,-0.574737889458947,-1.22620826878974,0.236689375547117
"chr1:228550556-228552582",-0.964035440415658,0.582393906075495,-0.551011591130946,-0.686492041324814,-1.01292566661534,-0.567410816401388,-0.314101820621793,-0.553384267335601,0.203435828605704,-0.453593844574966,-0.158272440027016,-0.0572718783572805,-0.430500667600362,0.614960764589665,0.44938700318081,2.67976141826595,2.04025105845192,1.1494031363518,0.601493067119535,1.06274673152679,-0.852731967816702,-0.93926601362386,-0.356954923704754,1.99822316780524,-0.577623999379144,-1.08500486830795,-0.862217423690133,1.30458425343921,-0.853973685925615,-0.553009494133102,-1.10613096447327,0.249273480047578
"chr2:113995889-113996566",-0.693094542303794,1.60277732304315,0.646435610925357,0.503237645678098,-0.469687188304707,-0.259080373824433,0.0963971550432383,-0.150415404134555,-0.302437428812825,0.0179688711918169,0.580435147439119,0.793682139766883,-0.619072710717422,-0.764517308848029,-0.75789538997302,1.2083123478103,2.63702243574625,1.14510375361153,2.01708179768945,0.80511512185957,-0.69168952192787,-0.788353000585672,-1.37187043256721,-0.962562390709495,-1.10814254276201,-1.12527364701676,-1.65399735352575,0.537624519686602,-0.669300502006539,0.0626462190714486,-0.0990220755938581,-0.167428274948866
"chr2:113969296-113973474",-0.67370372173822,1.6768924247068,-0.272703879809669,-0.359294902297425,-0.457372325532368,-0.45504606278273,-0.474984031840867,-0.199161101996458,-0.502569957127897,-0.410182157691595,-0.231746058802049,1.07031518609278,0.0827920247791377,-0.553194296324395,-0.608164437351771,1.71403961835516,2.81954516644261,1.55917819038841,2.74669747457289,-0.00288960893283584,-0.628256408609024,-0.534717394700007,-0.451367570558556,-0.496260957099474,-0.580929529385509,-0.600447690081048,-0.553169072375649,-0.201622266072678,-0.462316394917011,-0.63925248031736,-0.744115007286259,-0.575992771706937
"chr2:113978154-113983074",-0.549905268167279,1.68019733616978,-0.285548761077359,-0.42031499359533,-0.519981226900411,-0.52473507384842,-0.424292746801813,-0.0649650674973833,-0.497135523984759,-0.468413417702717,-0.335431083417906,1.67293667907825,0.604750495454407,-0.545617790509284,-0.615771361159532,1.66044525070187,2.71388685339076,1.73664043827303,2.2980840354144,-0.246078732970665,-0.576800565238481,-0.55325222663604,-0.642778048213726,-0.496272515043855,-0.643388958038552,-0.615566426928144,-0.647008334688534,-0.420233388552525,-0.536713071086173,-0.518866493961608,-0.588352035159463,-0.62951797730254
"chr2:113984933-113987993",-0.523715478625311,1.39628471922736,-0.15611194827623,-0.365074519554802,-0.422402851128844,-0.482862299515878,-0.461991324325721,-0.149863141226705,-0.508642985070604,-0.429095807490928,-0.392424157990364,1.55299046112341,0.55263831303741,-0.534184630698921,-0.583568690883638,1.37606581999122,3.3163137141688,1.63948118164097,2.12978977557624,-0.317311534203846,-0.578519937135612,-0.574927219746911,-0.642066228495643,-0.547817712473971,-0.615069998080824,-0.61929085399886,-0.624913138143986,-0.251932553298104,-0.400632012846612,-0.545496537737045,-0.624375510872467,-0.611272912943586
"chr2:113988293-113992822",-0.633130708876252,1.7706972008016,-0.228283296407514,-0.348788353542971,-0.430934011912584,-0.467521681147431,-0.414425038763026,-0.145114663467198,-0.513767099563654,-0.425205814501837,-0.296779449028938,1.51989460200763,0.513461569184989,-0.577326893519814,-0.652531755150191,1.48676898010253,3.12818698100699,1.54395724207617,2.08051550609407,-0.0747661795098458,-0.624958427723259,-0.609079426787688,-0.680033050675845,-0.547785240047034,-0.664907526877028,-0.677414604823538,-0.688138786264752,-0.220960788614754,-0.366005975617256,-0.548047407557696,-0.568888085928396,-0.638687814965473
"chr14:25282038-25284768",-1.14783326707841,-0.203930148298409,-0.386619082838845,-0.236446686675339,-1.00898868647922,-0.344218962717093,-0.833192938666743,-0.767681534639802,-0.745065479189295,1.04189915534357,0.92718901603478,2.59444683061441,0.67097635314841,-1.06691602384419,1.21051522570522,1.76307141031565,2.30121045706557,-0.521116054441906,-0.325056881200389,0.149683064761101,0.377426126007684,0.268131159107982,1.18012520483164,-0.843839437103828,-1.14767525558485,-1.03404983816265,-0.604337819507226,-0.112675386341,-0.214965187095815,-0.671213561410098,-0.528191563731651,0.259339792070734
"chr1:228397565-228399367",-0.835019213205331,1.40781789041135,-0.48255032566912,-1.07621595312995,-0.218631993077194,0.355161549432565,-0.58938564683396,0.230555567589967,-0.298299486828255,-1.26441194606089,-0.287742448750341,0.669487287160491,1.06379424714117,0.268118053018921,-0.16172181054235,1.57640176833036,2.0245671442824,0.378954248676986,-0.0038170814970946,0.786685095483824,-1.38404388701957,-0.107960048639917,2.15768600763662,-0.550806971760187,-0.744783172550905,-1.3231803640111,-1.0266090305555,1.20040179548071,-1.10213683561843,-0.539892330658137,-1.14750654283881,1.02508443460167
"chr14:105560257-105561428",-1.98559300306273,0.0978298361695356,-0.748107592266314,-1.11568947880191,-0.558121631681008,0.422639801771335,0.0318020980376774,0.204484194827312,0.404527113170491,0.488417344295035,0.679019652361356,0.700743837427646,0.549319324720909,-0.229719174883925,-0.193406645659868,0.453071787530101,0.852521191356303,0.364308362489444,1.32106428333073,1.78173335936776,-1.08325266485274,-0.387803647253403,1.1199764007074,-1.10805015873241,-1.38559131500055,-1.60107759820353,-0.490881339228767,1.23771346022755,-0.283994099796692,-0.423181011821654,-1.32736492173881,2.21266223519371
"chr16:1208074-1209448",-0.588493541884344,-0.420313652448107,-0.558799550290427,-0.474657808261278,-0.580129274379128,-0.571014249104303,-0.559883858802093,-0.49800677445906,-0.451703769898929,-0.531560861575784,0.12756572523914,-0.56955161520983,-0.342386159933384,-0.28645938972992,-0.246797779970875,3.58838761115721,0.841171748646163,0.552823325136568,0.734987291350488,1.44347792973735,-0.27754549837083,-0.560322351389243,-0.431336900780154,3.05381504947079,-0.394483209570699,-0.189552600057305,0.120907268727947,-0.28289466641003,0.0139777166704133,-0.49767637529952,-0.59837382380991,-0.565169954500909
"chr3:156979259-156983215",0.115981538894611,-0.356875093402114,-0.413091040332315,-0.410827550242991,-0.802323951172171,-0.421587495493495,-0.564534876432519,-0.675142269613658,0.583634749202552,-0.775333040014866,-0.0531493364854681,-0.434116568474073,-0.487984446094741,-0.333611850082018,-0.707534942221478,2.63732523828776,-0.583619058873114,1.20213835633864,1.34717456495344,2.32591998658905,-0.570618545862696,1.29756339710609,-0.363954861765084,2.43278581855957,-0.753185587580501,-0.597723123263475,0.290407672496593,-0.401889478556004,-0.313581543240177,-0.717945300699879,-0.830344075331557,-0.663957287193921
"chr5:137146540-137149922",-0.0622813733029886,-0.148808523066757,-0.298062631363885,-0.19855267976551,-0.494619308498233,-0.50825875696771,-0.359298012215055,-0.568979933602967,-0.47317793397405,-0.327015308087965,-0.406242370969176,-0.569916439973214,-0.221500780779894,-0.382331758668704,-0.139297489334774,1.76183909861227,-0.495766660008924,2.35562242336545,2.56801069252681,-0.493061608430882,0.0847894586201232,-0.146941004766312,-0.476454408350847,3.36633748125932,-0.224982563870157,-0.61278338544739,-0.413118966977819,-0.568396063273347,-0.408406195389204,-0.380089394307573,-0.454492935984757,-0.303762667005883
"chr14:50788412-50789129",-0.467980890613329,0.0337520594678506,0.137013074056668,0.0447340741596284,-1.10723397504628,-1.20589481651842,-0.718839473376989,-0.508568048748028,-0.265749153501979,-0.411606132275554,0.0970479008783116,0.244949135276368,-0.218858310994495,-0.662769312384174,0.281854561984086,2.87960030180066,-0.00555827003888354,1.83672319432032,2.19026093821625,0.348853115758852,-0.788756395515544,-0.941566437908888,-1.31135465411769,1.41799925855972,-0.600907115677175,0.179228991337233,0.993157929354029,-0.141013195970499,1.0019922580539,-1.25700184589396,-0.685252667158526,-0.388256097483464
"chr12:28342297-28342780",-1.21023525576994,0.77766195706331,0.0955196766286663,-0.805135813204779,-0.702452514372234,0.300120378481391,-0.671659577520016,-1.12911368333285,-0.432673928825829,-1.1414194466569,-0.265806208773731,-0.689684421179252,0.21958378102769,0.370184702644779,0.348131547754205,2.61526318869694,1.33862313690876,1.19734319327063,1.08171002214794,-0.309760962254406,-1.01731355036374,1.06178251141905,1.16866512911612,0.900825805465634,1.23763137244316,0.0112855464888618,-0.284375317456711,-0.436463087851434,0.249599529412479,-0.899381248894644,-2.1373307659969,-0.841125696516245
"chr16:67438715-67440003",-1.33229699340485,-1.056821899351,-0.433513801325594,-0.558292644817254,-0.763912586615383,-0.485995883441653,-0.824015237265433,-0.973082175719788,0.380943601361103,0.329359754711312,0.272855990555402,0.293341393443681,-0.291611906392364,-0.0941102516915483,0.789807961279156,3.33339012691262,2.08729209099932,0.740151861195967,1.18580320871086,0.548806228303251,-1.17233707151135,0.0285317344919766,1.13861355776275,0.250705688778166,0.463920310312995,0.13233068286993,-0.550857550042892,-0.103014341287131,-0.515606583555083,-0.810574000768684,-1.20961676142049,-0.800194503078006
"chr12:104238542-104250788",-1.19941887316052,-0.44703401546172,-0.933547340477926,-0.983618968453328,-1.01629003440487,-0.362067445239793,-0.771950816404523,-0.810593773561006,0.0529729211507157,-0.206089870957877,-0.324119870148276,-0.0999712841220188,-0.110390894770563,0.0433985787155813,-0.243918852001563,3.78651754348017,0.861342105170269,1.04461350419788,2.07437290089993,0.545699055311008,0.483443491349531,0.667373358828313,1.04492692694488,0.572708336905167,-0.206479778981781,-0.507854538976134,-0.162447689135257,-0.622137849871224,-0.362620681702492,-0.426980290051578,-0.793206376907606,-0.58662947816339
"chr12:48540287-48541471",-1.71134901869629,-0.342791579801783,-0.798933258552551,-0.802052299258215,-0.871364098758919,-0.717046508736413,-0.64161453366753,-0.72886976367551,-0.474150176664383,-0.19732561702017,-0.36641745013666,-0.802197180658368,0.0931613095307198,-0.461306479927627,-0.183087940582477,2.61920769923941,0.273760752092769,0.857001585538289,1.44336399357526,0.0665322255139097,-0.971776278478272,0.797856978633397,0.790612800080803,2.1566061913719,1.58929930349113,0.686861470581583,0.919884048397729,0.562902528911118,-0.254180077046383,-0.809975817002275,-1.16124376760443,-0.561369040689758
"chr12:48529266-48531040",-2.06960440463182,-0.216929925895803,-0.397730445528723,-0.627887778824864,-1.37788483134995,-0.508342172861712,-0.41325224776069,-0.729035372958677,-0.381500251779492,0.6844876207573,0.244560989939425,-0.642200485664462,0.26075191633097,-0.462955684285467,-0.402839944659705,2.38648166086607,-0.435845648577799,0.171482641047967,1.25966171466255,0.312914029010847,-1.25945187430606,0.894779479253198,0.146097018259297,2.956789687914,0.834885156002564,0.370061451622534,0.426437258803419,0.765054928060544,0.090190802446724,-0.901584240835573,-0.292568732803871,-0.685022312252728
"chr12:109549377-109550800",-0.378185706069854,-0.196551843450172,0.238709611890119,0.772110644311552,-1.14404732152012,-1.11386948304274,-0.880034838666554,-0.866986580951823,-0.641544496237034,0.123275801085232,0.650485110194806,-1.09881072836059,-0.576527199325871,-0.0182011686832681,-0.551934940730516,3.48075537002292,0.631573855915749,0.920182972252628,1.3650858311546,0.463330181614292,-0.0388521758777855,0.247551725147835,0.887361012047101,1.078881343903,1.27340571275039,-1.03672217803137,-0.71565748656379,0.17454065469662,-0.279143128777327,-0.978258060404627,-1.07189008947278,-0.720032400820615
"chr5:43653782-43655842",0.34104244443414,-1.4007346693961,-0.657683243673722,-0.72454994162157,-1.19355096771724,-0.602206599940339,-0.271676609861483,-0.689552290045751,-0.389929205143661,-0.34399868156627,-0.410873295631398,-0.498904087358886,-0.331407313667044,-0.480080324638866,-0.738402149146039,4.06944444882629,0.266651377516752,-0.330393049561984,0.94328478647793,0.015337793794536,0.501148042454699,0.421567865531577,0.89183152184895,1.45641026079874,0.848200593476176,-0.0746372353318624,0.330214316082195,0.595453803124705,0.187803991036132,-1.33038163772434,-0.153062285220263,-0.246367658155998
"chr12:109554609-109562966",-0.214230374649668,-0.582134849353725,-0.427853588761052,-0.167065122028229,-0.69019134044176,-0.643560685181782,-0.60827908004339,-0.599646156730145,-0.478280573800403,-0.446735925839639,0.889936346695327,-0.571495357099661,-0.153819943926594,-0.327955683487261,-0.449254139103145,2.24734551761272,-0.0261430252204135,-0.0703993469554694,0.0006283650535522,0.0954153551298623,2.95149447381873,-0.554039312865221,-0.682829269921129,2.048412822952,2.540361501903,-0.622550147154022,-0.469217369099032,-0.496774225579443,-0.40845488513451,-0.577254440180859,0.0809013305409637,-0.586330871149602
"chr3:16923331-16926352",-0.923233308220306,-0.249183047234539,-0.6347605287224,-0.0700338073446552,-0.938474604622371,-0.89799171233006,-0.679633274173046,-0.62183897410136,-0.747371955500867,-0.832102330186435,0.3821296597241,-0.470692577506838,0.684236884421654,-0.629007832399226,-0.926831067900741,3.75604777253898,-0.853809196722431,0.357646332557689,0.714446446488482,0.530449735029967,0.792002674617785,-0.568355510157001,-0.651511381911468,1.9433390921124,0.964959438392946,-0.313979114170132,-0.0425080304460718,-0.3155286821465,0.678156726759279,-0.494661006048168,1.02766211653135,0.0304310626699785
"chr18:44251937-44258981",-0.448024129121143,-0.186194342975218,-0.458230008459397,-0.45188485655199,-0.409223419795465,-0.447182340330508,-0.460909519397901,-0.485683365493492,-0.453065923601082,-0.503828936588445,-0.407826172943489,-0.339661881353524,-0.197571617630671,-0.413593563473319,-0.369287341956784,3.26058340820608,-0.425242054952138,-0.175719496644288,-0.377963349582238,-0.455013574487686,-0.500421205557375,0.0579675121941585,-0.439544809594862,1.74777920135074,0.0638969830786409,2.60066679877947,2.50105558089677,-0.46776775995634,-0.382252572714865,-0.147438404495357,-0.419104297792086,-0.409314539056203
"chr18:44269044-44271313",-0.561022640041526,-0.169861601460057,-0.461550852792769,-0.295928672331002,-0.298746081617236,-0.480511137795423,-0.482793042168775,-0.390468005241256,-0.521976695940769,-0.621915694228015,-0.485198284766539,-0.0292634137756117,0.347544032579654,-0.421192978617913,-0.35469640476346,3.0459683480434,-0.524690458089099,0.0928074113622687,-0.428257536979345,-0.657128322858618,-0.587771731264111,-0.048083967458381,-0.695422577411118,3.30224715941782,-0.0930104306552468,2.23646420454183,0.833498035408567,-0.513335842260266,-0.467605059770508,0.178125524232111,-0.000964215552370604,-0.445259067746238
"chr5:139228382-139231089",-1.05540887192502,-0.393040219137739,-0.857619909175189,-0.879253487139062,-0.950079346303239,-0.80470872447124,-0.289355460997663,-0.654213243397336,-0.714383303930995,-1.03133830236335,-0.448158038435801,-0.404134711295931,0.0750391274689577,-0.360790425026697,-0.172469083102381,3.49303588184516,-0.879568589946809,-0.188269515800577,-0.29107280714441,0.0821539813786706,-0.520403831273326,1.06453287865493,1.15172556394693,1.67076027835093,0.973995596937295,0.762998587569062,1.73632273869004,-0.277887820698658,-0.139780637724011,0.0326970102123184,-0.479662464432336,0.748337148667486
"chr19:610505-613148",-0.487514215211366,-1.04013601504544,-0.996372936717033,-1.05359831779304,-0.999364745575792,-0.536514526669235,-0.221794523407295,-0.702141606068138,-0.66097011708523,-0.886046185759255,-0.533215649999189,-0.174835862616767,0.147170059636101,-0.613253355708369,-0.667290128947794,2.9235356393508,-1.03476636446278,-0.63049532420256,-0.160201066429287,-0.06474768097293,-0.189023098956438,0.690755091083788,0.0677724427348951,1.9203563938058,1.04057671838728,1.1796145641832,2.32469396756589,0.0105622055152543,-0.248403537932994,0.859077761218425,0.658953714665041,0.077616701414458
"chr14:42074159-42076673",-1.05938040235661,-0.430236379809685,-0.468165866928302,-0.432765627681759,-0.679203752817971,-0.389962390018087,-0.358446980509006,-0.672303922402957,-0.495148524300282,-0.733700832045089,0.126798976465452,-0.0876084436164728,1.00911340224994,-0.353325270381554,0.260926758712934,4.14304557449987,-0.630964451839323,-0.44609889106033,0.748595215454739,-0.887555925605406,-0.501918403267223,-0.176378057708831,-0.838568530953549,1.12340022112204,-0.215165461767423,-0.259786655474437,1.07851190622929,-0.261331174363382,0.823806310267716,1.41994539981114,-0.73117752490604,0.375049705000604
"chr14:42072360-42073857",-0.964779880202969,-0.415869906630299,-0.629442591967015,-0.635608482054993,-0.695353996314979,-0.352287982435149,-0.443158589026484,-0.726777321298133,-0.473344636348881,-0.736417276812184,-0.0321588791703591,0.0131715218022776,1.63845295366675,-0.412740908110919,-0.2077146938861,3.65485142494067,-0.40632853589141,-0.412577208558132,0.461410617620489,-0.933279200741047,-0.673411683164225,-0.081311864919976,-0.821267458411929,1.54048229687924,-0.154951221389302,-0.334365018560692,0.727630347029306,-0.00224831709301433,0.80099052076551,1.93035823262681,-0.725647549166053,0.503695286823194
"chr16:14576784-14595310",-0.338002094355699,-0.7253620051896,-0.410284422461378,-0.587891265843192,-0.133262201711748,0.0175806968984725,-0.574469458466886,-0.69201356038285,-0.575142248957613,-0.939411942711685,-0.385841495246125,-0.399734450877703,0.137559862723364,0.106028879086236,-0.887319416924353,2.66410564922038,-0.866078293270144,0.492151992952941,0.162173209682839,-0.393787061026959,1.56141144117695,-0.699833319988571,-1.07397691878494,3.37418366830244,0.74534389421288,0.00452546131015301,0.191315212844744,0.52464664101721,0.287354174717705,-0.586399368384791,-0.907515472419264,0.90794421285718
"chr5:137090139-137092737",-0.320388010252377,-0.563085637908549,-0.523746660719347,-0.400001511853189,-0.560863620626603,-0.609876815009898,-0.439865184248121,-0.536855854664243,-0.245456187819152,-0.64554833817339,-0.284831662241836,-0.268093506724447,0.134337950580507,-0.0241720012749747,-0.334112628314867,3.14903965484089,-0.434666093186675,-0.0331228770305589,-0.457478207526629,-0.341280884900315,-0.681891165877085,-0.0932487406554632,0.389696211764877,3.85330468431173,0.896608880923712,-0.615379369335797,-0.572102456103297,0.682822797912174,-0.0988979912088514,0.416387709812945,-0.387270638305042,-0.0499618461861345
"chr12:109610261-109611837",-0.825450131866963,-0.91545810883838,-0.549513496322121,-0.428650742688934,-0.978429138500746,-0.576015915237199,-0.295946705194066,-0.337699605694181,-0.79824286126701,-0.290100462512618,-0.102653903412712,-0.294610480192412,0.331206215821186,-0.422452164923693,-0.235268181223015,4.24252651642718,-0.574236427863608,-0.0185849718699712,0.0625985990948844,-0.458694517678259,0.824124746244928,0.0634496149732407,0.359482951209909,2.35088804979231,0.910093536508918,-0.0387503551544356,-0.315735557703254,-0.0337294845698178,0.142384455231365,-0.0492755259384041,-0.710430563257423,-0.0368253833946909
"chr2:165738792-165752087",-0.920783667028706,-1.0957875881192,-0.183192328426357,-0.0662887870003972,-0.791225745283293,-0.441428715487253,-0.409936691655182,-0.718217849195643,-0.644246281634359,-0.0871530653637514,0.657840641343905,-0.61772876202651,-0.666052490919735,-0.528375911815624,2.62805329040372,2.44190370937778,-0.00204026366915203,0.615789611145891,1.34569306940853,1.03283695059658,1.39702599677008,-0.601686066900005,-0.988592143588333,-0.59038806835311,1.88796465854872,0.335756454994852,0.0761915124889917,-0.515540952063787,-0.386140746116765,-0.69277069931336,-0.841802995905189,-0.629676075213344
"chr6:123108888-123110215",-2.12603236984027,-1.18340272056104,-0.637449040031324,-0.726428071266243,-0.723337348212887,-0.136023205142143,-0.712981992103476,-0.817924825526658,0.426188176355429,-0.585231712886704,0.247601419880328,-1.19200238662422,-0.487075705088221,0.0156581114366167,1.16666855454568,2.33720971180686,0.842061517420225,2.40219788034315,1.03324807543751,0.0149251317154263,0.664598532119358,0.279889607460196,-0.316466236643119,0.327511786394213,-0.163176913273918,1.05488750704051,1.56027590412552,-0.582455001666976,-0.124293255131301,-0.611107923019217,-0.667864391863601,-0.579668817199704
"chr8:38603111-38614657",-1.74393857594782,-1.12390281306443,-0.417724774054738,-0.192077138657106,-1.06097695096185,-0.350135767695995,-0.486933648463584,-1.05203320086986,0.21567168261323,-0.851250943052426,0.570515133347916,-0.776860356960215,-0.549282940116486,0.107610894902415,0.669815216551114,3.1854712871562,0.755853829456004,1.90090644663253,0.917088649822546,0.754535334996359,0.888814052553772,-0.563369263132912,-0.271539272417715,0.426903612560418,0.654220363368846,-0.598559818041924,0.632397679749876,0.546903071012192,0.432511641378329,-1.10593613448647,-1.13255531992931,-0.382141978248907
"chr7:130795066-130798425",-2.04080002832862,-0.630961513834426,-0.54125409870851,-0.684323803172747,-1.23600879417648,-0.50281520260771,-0.269918919711555,-0.872087819261758,0.864828524607316,-0.66659117961182,0.421628387310729,-0.828544407315812,-1.2740302360935,-0.0860865958220849,1.22718122768085,3.08659965077489,0.197069687592599,0.4740051746314,1.18674951396762,0.699279557389195,-0.135767959628468,0.00501198263625318,-0.471635593847492,0.989417701903284,0.815661599755467,1.09881406659173,1.08091347403041,0.325984021666866,-0.0563358153950329,-1.1184290709503,-0.515779773986491,-0.541773758085807
"chr11:71139998-71145360",-1.87037776497035,-0.175901196615056,-0.111636322181101,-0.613302038338029,-0.433657829875887,-0.0720499869600809,-0.399127828324537,-0.628972817194782,0.0989859505749126,0.192905560524318,-0.257212761522748,-0.167530572433846,-0.494439906338905,0.605992371307216,1.17920506134855,2.54045011928324,0.211360739129289,-0.603376613626476,-0.12973425380911,0.314935881240234,1.90705239379648,-0.78939027167302,-0.615484276816824,2.19362154109717,1.08464396758408,-0.113011937739055,0.437133320595484,1.10266990567746,-1.23977034672378,-0.986162352020591,-1.47483738681248,-0.692980348181767
"chr2:27247265-27248351",-1.40256841991072,-0.395911499089871,0.308077352003478,-0.867567215342742,-1.28918818709589,0.0854136714793182,0.41231099658355,-0.0416671057911539,0.163742999607609,0.431882033140134,0.785269423583825,-0.330459395108124,-0.149697713185167,-0.0223023358330879,0.353655068461014,1.06988641859313,0.135118509950985,-0.586903848493525,0.331099320093436,0.963650120439158,-0.0436037087434495,-0.571523963104657,-1.67354156758321,0.845228058992638,1.27547047902191,1.95309551779852,2.66161352749352,-0.266923032746617,-0.543532578199286,-0.90370031658558,-2.17795117860053,-0.50847143182862
"chr19:48997466-49000550",-1.39056619191771,-0.297159756669759,0.250151279717867,-0.15919223147415,-0.481778658430851,-0.0603049338279819,0.026092418641509,0.249891823372632,0.728548041379884,0.227484243813087,0.67597641324046,0.304553357889686,-0.793166270440909,1.10225713672507,0.952137611094095,1.57844107626697,1.22351062517153,-0.803686343678133,0.800349195324594,1.01895172134535,-1.52965896919538,-1.40134204452809,-1.42705420173043,0.388859633980713,1.4785710377549,1.39157549099904,1.18647317323087,-0.368367436746942,-1.40509028909749,-0.784909014016074,-1.50213448786299,-1.17941345033139
"chr19:14182152-14183248",-2.15707614545321,-0.566137138554161,-0.638308660242471,-0.0958779003419905,-0.804539872800208,-0.957147272099066,0.122045892500684,-0.163196385929374,-0.53736097094958,1.47503103486446,1.02692958840089,0.197656026523919,0.441664950399745,1.39734967740153,0.768069616484354,2.06325000602463,0.604351702745284,-0.583977524696242,0.519405826653777,0.527992911567549,0.0225026774384515,0.101242434036877,-1.33072872353667,-0.197764226168643,0.347660872953109,1.21702544049466,1.82102067362448,-0.835262161401217,-0.400402400467323,-1.14343224440632,-1.74544491502742,-0.496542790040515
"chrX:38661145-38662886",-2.45200813515495,0.509142616198675,0.263052012648001,0.37642564182451,-0.797767576400577,-0.0750891362511874,-0.314446472474542,-0.771200265561767,0.523739302311959,0.970049891281638,0.45892978901754,-0.350042421367511,-0.471139781019489,0.474479711331651,0.966229335419657,1.99080828962535,-0.389386307649138,-0.788689013614979,0.903904057475533,0.150584105331289,0.100465398309344,0.0736953560199081,-0.215142668565977,1.14418241793763,-0.555571066855169,0.993205588549537,1.86880930888329,-0.225698550256381,-0.50016374260207,-0.439880424504471,-2.75228129602414,-0.669195963863167
"chr11:114121498-114128409",0.149015426923939,-0.811573131439073,-0.753372883759882,-0.7166596035537,-1.12095815036478,-0.885602688422624,-0.889092927779643,-1.28290240363336,-0.0389659721159161,-1.06179058142644,0.813303083449873,-1.41577554619819,-1.08818830473025,-0.27585119454052,1.8231211758578,0.478946937656619,1.01051177139263,1.13257728929823,0.551639143191205,-0.0506530098609364,0.668614644115849,-1.08127011709557,0.729379879596363,1.18427750884859,1.15810787576978,1.1573477733083,2.08944333317235,-0.0153322410942329,0.691652727631576,-0.916424184948841,-1.27459169995116,0.0410660707020088
"chr5:54712060-54718606",-0.287587166339157,-1.42227515375864,-0.22819372644312,-0.00554323916934973,-1.26431666318725,-0.913299797669822,-0.062397840847248,-0.978313571263879,-0.341614798378401,-0.437092548680171,0.193976291181704,-0.770589394847996,-0.597397204535857,-0.054604856439828,3.24086395683657,0.383376818342192,0.779439151871925,2.02601782507815,0.172980640793356,0.545600649753179,0.375386152407388,-0.44627455227688,-1.01583773170249,0.521804093249811,1.34990583497635,0.176933018613516,0.767888752064797,0.49166256270389,0.854934524062644,-1.01860348003366,-1.39762213173631,-0.639206414625413
