"","LIHC","KIRC","KIRP","KICH","UCEC","UCS","SKCM","UVM","ACC","PCPG","GBM","LGG","MESO","SARC","TGCT","DLBC","THYM","LAML","OV","ESCA","STAD","COADREAD","CHOL","PAAD","BRCA","PRAD","BLCA","LUSC","CESC","HNSC","LUAD","THCA"
"chr2:68615723-68620194",-0.426721367604179,0.455877878475025,-0.293586163813742,-0.472031018100033,-0.585417817506756,-0.717334632890229,-0.0395972607169264,-0.669915833187137,-0.683843366540794,-0.522077304181596,-0.109698308432637,-0.129366426655169,0.242604681440224,-0.047501045791869,-0.121639249510732,1.36953917439129,-0.24859077716141,4.96630353846183,-0.314551761470992,-0.0294060494071385,0.338364773595826,0.0612384014512429,-0.553947157184351,-0.0239561376989888,0.0291703845564212,-0.529758313141591,-0.478318810832016,0.162009848420379,-0.403583765888112,-0.258976109279469,0.373997244475047,-0.339287248271421
"chr1:40840480-40862407",-0.105513884613836,0.0315321118333926,-0.379564154057577,-0.538067401334524,-0.450123374107174,-0.564514822883535,-0.128148278393172,-0.659182717992391,-0.608728744782165,-0.400360296105527,-0.255779368707851,0.562612266880795,-0.0911953000953203,-0.25804904821852,-0.482881834214161,1.08068405266537,0.000767161876030637,5.07013696531096,-0.59637834139553,0.2353699697441,0.585057700828628,-0.357770129248409,-0.0467658990674069,0.114845281185524,-0.14546347959756,-0.321182198449103,-0.293869948420194,-0.155737137184592,-0.385039007336758,-0.355617719056995,0.143782618959316,-0.244855044021813
"chr9:117130975-117136273",-0.427199844398074,0.604455606508327,-0.40999371702806,-0.0647099074387897,-0.489137103129486,-0.924643544461052,-0.325065266529062,-0.479330399264746,-0.683963203876425,0.277731022212972,-0.213898115392029,0.206882276599798,-0.0153362074086073,-0.153087859341524,-0.12847930420504,0.718489166310257,0.0206362214247903,5.08175218889607,-0.726657560609307,0.109420740400233,0.310859119185608,-0.0237894388583823,-0.31038221744272,0.0767737905835073,-0.0974284211798418,-0.442661392994703,-0.389811189897732,-0.166638348849593,-0.392436746702982,-0.615164237074416,0.333050720046905,-0.260236826085898
"chr11:46386028-46387694",-0.915677723579506,0.0787934119048886,-0.750264150772506,-0.49798703802781,-0.777244049563843,-0.423580551764911,0.18758386640786,-0.354197926202188,-0.813105026750051,2.84369692708725,-0.292851705247628,0.0212384508542292,-0.267869872237859,-0.289200179063068,-0.0120281788525233,0.542778371625994,1.01593114976687,3.98456807999438,-0.654816552437634,0.214210184472568,0.0122566488915113,-0.346262894098601,-0.176394276917046,0.281942800364607,0.316370410539721,-0.532746373884869,-0.408739138854832,-0.18636530533453,-0.501068702776874,-0.557432465627373,-0.171416130273056,-0.570122059643164
"chr11:46383613-46385824",-0.85593643630689,0.156096389314686,-0.681588168003966,-0.483892226428123,-0.756107146247429,-0.447373894778545,0.163999543751522,-0.481410878048725,-0.79678810774556,2.73794135394439,-0.358531718826663,0.0211040694378686,-0.262988987444689,-0.315935682024079,-0.0668980408990751,0.544272632391236,0.847368139414969,4.12535970223757,-0.548146212625774,0.220502668137567,0.0570607298851219,-0.304284401270892,-0.288770100229592,0.285460788936954,0.324850978368275,-0.486973995729964,-0.464434519357323,-0.151147493022578,-0.524939257229484,-0.49508044894443,-0.154430878913927,-0.558358401742459
"chr2:182351136-182357661",-0.489813637021614,0.560802652289133,-0.460473268456682,-0.548162866893614,-0.353483667278558,0.05638972266202,0.545650243388841,-0.856151595520852,-0.786765678468753,-0.537893141099117,-0.410638162686822,-0.643238832226573,0.167143256824031,0.0572671474820723,-0.0860352476134385,0.726082864665222,2.43911096703958,4.34004523470051,-0.761848054539783,-0.304794454593948,-0.0128224619654376,-0.355687841093589,-0.241987304309047,0.161503909729196,0.00061274043271077,-0.524787121869171,-0.398771417827603,-0.14336495103468,-0.379829943969935,-0.510168073318107,0.156725709551327,-0.404616726977323
"chr13:114843538-114872944",-0.754995865710771,-0.0301530663105502,-0.325850456717193,-0.673158253267295,-0.582775628849017,0.169674390728287,0.564361340440089,-0.53593467283319,-0.818741770867785,0.680432163822008,-0.429042561462508,0.327835189286818,-0.0270822418835021,-0.0155983155592687,-0.45827436376044,-0.325623350575698,3.29045725668172,3.85302198975942,-0.434494638266271,-0.117596681086846,0.0583144887620275,-0.386140430304642,-0.368494816499615,0.00636151334508608,-0.155549124592,-0.421166623102355,-0.514935425864346,-0.270823311130034,-0.398255313260972,-0.254262479782521,-0.241203798682322,-0.410305142456321
"chr6:2839800-2840553",-0.930292862911302,-0.192837867722263,-0.291013052140463,-0.400447585455637,-0.334384261432088,-0.819256586706159,-0.174241088837061,-1.03579123750008,-0.690839335292911,-0.521742650558563,-1.1221516170958,-1.26030557271988,0.370241370950415,-0.800083349397988,-1.20957740941266,-0.2891537986599,-0.86905764831457,2.67513687041038,-0.503975710591646,1.7904676160334,1.22630823346662,1.38355535607258,0.00461981218278029,1.41631645759029,-0.405443488862611,-1.06453609930105,0.363710948465196,0.585172710841708,1.00639621181987,1.00672301829176,1.1993052102544,-0.112822593466787
"chr9:75780560-75780913",-1.18190089349998,0.460176596109826,0.250002217688235,-0.662699056284009,-0.171324855895671,-0.789706110024001,-0.0736439598618217,-1.44767147720348,-0.898816160498009,-0.860748230021473,-0.223858835756066,-1.0810304272086,0.883071659236696,-0.0319648152816956,-1.02109260525738,-1.23345077424433,-1.01052149778749,2.45478558835648,-0.301371213217456,1.66115315431794,-0.00287338834202672,-0.497901287087776,-0.932916515109753,0.812691961104279,-0.160020782219275,-0.296103852555192,0.417164697781903,0.973641579916512,1.21215447432993,1.42557838855697,0.494675708565948,1.83452071139077
"chr9:75781208-75782313",-1.23898929178128,0.479960764544713,0.306438457441729,-0.707459871790946,-0.142526412594427,-0.711677409995966,-0.0442994950284544,-1.51563847770631,-0.845384692568598,-0.88410396979201,-0.0939812613903749,-1.08979041350332,0.943997394283628,0.0309009155640143,-1.10090983491968,-1.18996035576412,-0.971799383165819,2.4771118146154,-0.285969940985762,1.40892759813594,-0.264996204117171,-0.496850105842826,-0.815469153250325,0.782857751144247,-0.172927615154929,-0.358646945325131,0.414846914026045,0.956101142226601,1.32595016822176,1.39953735257134,0.493135813532115,1.91161474836991
"chr9:75766940-75769014",-0.704726744837048,-0.0676632364655788,-0.273360356321669,-0.536652693945302,-0.345674694542426,-0.592229550900523,-0.20607841697584,-0.737552182656231,-0.654315100857478,-0.597633913285141,-0.380517320377676,-0.557113971034234,0.202117769517744,-0.411963948238727,-0.615999363311609,-0.657147003040208,-0.547768101161672,4.30125277859754,0.19038737071885,2.22154553113451,0.431267945714747,-0.432547777461868,-0.674814276656942,-0.0653224625852495,-0.300146172712952,-0.33247389676373,-0.0961677046443271,0.150732950192579,0.476402938622958,0.930473564192197,-0.0562512151322176,0.939939255217526
"chr9:75769358-75772470",-1.07898997098049,-0.0999219278530776,-0.174644352162507,-0.605189422011384,-0.19268878690471,-0.745980556036213,-0.0898182818883215,-1.16541529170618,-0.986322144829508,-0.905459824383267,0.0852933276490672,-0.752434729915852,0.569109726842124,-0.0967424511888156,-0.929735001414207,-0.92878866920752,-0.773280773423654,3.3235396063701,0.613122865703912,2.08569290376576,0.259704259216677,-0.605538102679449,-0.904192422020156,0.152918539085042,-0.270971380240329,-0.321887103222801,0.0408549283926961,0.549015751501088,0.970596257025427,1.36929783313042,0.169449806230362,1.43940538715577
"chr21:36206998-36228486",1.13501822299821,-0.229033400535636,-0.634378936487097,-0.31786326706116,-0.57579700166182,-0.404545692612517,-0.569753597674549,-0.87244171168322,0.953616592798956,-0.684454375724712,-0.598673183905903,-0.739135878571961,-0.228180230502075,-0.403005357395163,-0.710179738974103,-0.514896439692168,-0.530665562385534,4.37115465598094,-0.0082858237185149,1.36629366306221,1.14735952004873,-0.393072976633804,-0.302776482571766,0.098908987685573,0.714241260391734,-0.562143306528826,0.321408400004302,-0.0953078177904665,-0.355519898038665,-0.400143650627245,0.368317781071353,-0.346064753265105
"chr12:69021255-69034714",-0.530103939438457,0.101533956101344,-0.176517569454645,-0.312422410075547,-0.419759800904261,-0.426202363508576,-0.431376797099739,-0.755841847529948,-0.327859128765433,-0.459647626591776,-0.762527177679632,-0.570182606406939,-0.211487356854061,-0.257981375749123,-0.428180390160968,-0.22146679040947,-0.345195849413262,4.49592930752768,0.0656308965027247,1.94384468867792,1.79926768973205,-0.107582164862083,-0.157319172762211,0.158036058622475,-0.137410256353167,-0.325812853402356,-0.0239211360912937,-0.169556683145673,-0.259570267941227,-0.359344588226594,-0.0262815511991262,-0.360690893138628
"chr12:69004936-69015126",-0.570202049191327,0.105394314461862,-0.189879629166841,-0.260053644124136,-0.393510913649402,-0.269095765819487,-0.473411867681686,-0.7804915943362,-0.0876221595669622,-0.394331187969981,-0.684153824572303,-0.579574844107691,-0.147484392903773,-0.179987851591317,-0.337761919112827,-0.154157031989885,-0.262378807365873,4.79547266854147,-0.24173728992046,1.55748873661947,1.46105180308316,-0.0570875709087554,-0.101111414158148,0.0452077701833302,-0.175779146559588,-0.364669018306332,0.00449021107508483,-0.0765978324340722,-0.172193084122996,-0.412932252392388,-0.0906154044488847,-0.512285007563057
"chr12:69035033-69036199",-0.657434374133714,0.277399104222926,-0.0647628003133268,-0.145772812686145,-0.654716684189868,-0.601120709882291,-0.36812804772715,-0.532753707830928,-0.443898988844159,-0.434650116936369,-0.61791514222261,-0.460204518618822,0.0438031820959219,-0.278247730526009,-0.310379692106561,-0.278850684193954,-0.39976671579166,4.67922476009899,-0.569329742392943,1.85002361090376,1.25532683474995,0.10132310296459,-0.0270717950494404,0.26104268975407,0.0219700574178638,-0.288247123757819,-0.248390984285275,-0.0659746421561569,-0.353166319794815,-0.40656431789301,0.0668770424145584,-0.349642733289607
"chr12:69015371-69018188",-0.631998069971236,0.230796262323087,0.0851687606654186,-0.432965742220802,-0.603643317778539,-0.4024573144305,-0.398716035224765,-0.870145771137915,0.0887440160813626,-0.511575537578976,-0.640650967612842,-0.714817417501715,0.219639170168527,-0.150496359686135,-0.528803605100302,-0.225962280005848,-0.428475550856829,4.56876315686382,-0.28820705642091,1.7365193856941,1.45119343561224,0.129341247907254,0.145887043947676,0.0722771212048769,-0.00371891451123714,-0.617215618732567,-0.0292939751985959,0.0228914384036729,-0.150841759711107,-0.410134259034896,-0.0502220732479835,-0.660879412908333
"chr3:152133000-152150406",-0.429506115207917,0.0273573192233977,-0.306381219822466,-0.455439485733939,-0.558659157422662,-0.5518197954226,-0.156499864719657,-0.776670456269785,-0.538627351521252,-0.76512941461846,-0.793523768320298,-0.566941653849799,0.081851747135096,-0.016369296660301,-0.703654663645167,0.0772530993412463,0.015674803531216,4.62631442556399,0.531491264455073,1.44900609245924,1.43367178532003,-0.394540665598092,0.31187291294894,-0.0655249312456638,-0.149310698895411,-0.538985474330188,-0.346721616013259,-0.14690621033252,-0.197979565474557,-0.205618243307685,0.438910966072668,-0.328594767639221
"chr22:17579877-17581145",-0.708587567927585,0.265131202236625,-0.35250680884304,-0.330194842291652,-0.868504171035142,-0.772833340288542,-0.0828685148720285,-0.863945031130837,-0.673845873807184,-0.922345435684799,-0.619238939307247,-0.173854534683878,0.0153311041428811,-0.448016624631524,-0.570405708994046,-0.236704345400447,0.254213541138251,4.65607073203659,0.205243396540539,1.44066758803879,1.0883884405658,0.0676572910935106,-0.0766074429226724,0.345410909820269,-0.0401223244353132,-0.25751701019463,-0.0630351696003149,0.291063012622933,-0.234739474215755,-0.331438405500288,0.380826272757705,-0.382691925226958
"chr13:41567567-41593264",-0.569843355444671,0.03392336179386,-0.316362652223385,-0.665125385765003,-0.273561947551915,-0.486352955849593,-0.32626414586301,-0.792386207365044,-0.721842740806911,-0.646390945506969,-0.629564816411825,-0.618978539509867,-0.295228852317026,-0.639746952983205,-0.673674914043398,0.583570057693573,0.335656105104589,4.5448175054252,-0.0564457875645219,1.65778418352142,1.4532266155088,0.275270263848353,-0.168761258922385,0.0970625998817916,-0.140653810278357,-0.345224511529837,0.0543958543169181,-0.103347758693583,-0.0048274083290174,-0.285064244169373,0.0348268613470145,-0.310884217312621
"chr2:114692317-114697436",-0.714171402084571,0.00618662942145883,-0.347374161153406,-0.668455619028056,-0.288182918696814,-0.42045703643232,-0.330869684344094,-0.813035009443137,-0.419152510032974,-0.689012900221455,-0.474116971770102,-0.607756602017543,0.00528119431595257,-0.348577780483112,-0.60606729716707,-0.108552875163253,-0.43343786209071,4.4601053876552,0.32970040770796,2.14395660436174,1.3064088264271,-0.032496980105831,-0.138745946586062,0.0148500869099235,-0.229412495246236,-0.263903095669076,0.0476584905719496,0.396999807425604,-0.219934620870031,-0.232094091603831,0.150904818027045,-0.476244392614255
"chr4:84029203-84030781",-0.5658552563194,-0.318581052279284,-0.517049294915629,-0.632433933084818,-0.513345941354569,-0.614065622923937,-0.335321428945638,-0.665901466056151,-0.453847239659158,-0.632547111778516,-0.37537746406017,-0.489236687360125,-0.287151143833284,-0.501944827991782,-0.439016809955745,-0.17406294718103,0.159628204796108,4.0411178195445,-0.48854946057443,1.69160841790646,2.14909956274577,0.687648333815042,-0.299783318579892,1.21143244658812,-0.500508187205007,-0.545476376147068,-0.313228472694273,0.0480170547719094,0.0416112317686989,-0.27575846762847,0.36375945732049,-0.454880018728715
"chr4:84031096-84035719",-0.534799230445291,-0.21843995196378,-0.47869213942588,-0.564568500365473,-0.463194216573761,-0.481639153861232,-0.346922244854774,-0.629472051620733,-0.572845679007313,-0.60876177431502,-0.455474037939089,-0.463934796239201,-0.36909253198951,-0.435872450060076,-0.387698713198342,-0.268146577476486,-0.0453503290916536,4.3920610318765,-0.526181608691655,1.42689483027192,1.86599548659703,0.696669227640073,-0.289239021681305,1.03884114670865,-0.364563923417706,-0.494319722837122,-0.321628744816031,0.148169296739715,0.0395162710952149,-0.236903214354151,0.281806016789848,-0.332212693493369
"chr8:37735735-37756489",-0.592721561989134,-0.304962285423103,-0.32143630590563,-0.178044185797932,-0.356883058920283,-0.539605665807163,-0.552001592511114,-0.692626109253747,-0.658782801439891,-0.660067419760958,-0.809362991351655,-0.692223212637585,0.0635046200601035,-0.647248583480014,-0.468963865592289,-0.224771726367369,-0.450018073745813,4.25770868417125,-0.157258951867487,1.98240212724888,1.87245894847806,0.248815570041976,-0.072568857935886,0.251862906156112,0.145563467021525,-0.458717702738193,0.115602822484942,0.0452813858092495,-0.145610592256567,-0.372690533741321,0.433214547583665,-0.0598490005326301
"chr12:123374806-123380399",-0.69281498571684,0.213174459180895,-0.193309684137415,-0.0708730365316006,-0.465964454114492,-0.575035801323766,-0.55815347710224,-0.781920811791671,-0.621875476805998,-0.40964060534674,-0.434585401866402,-0.319110786912121,-0.350247821273294,-0.691435771429493,-0.577683138731023,-0.74509806247719,-0.580069730965531,4.33263913035648,0.176387180603454,1.81819820694102,1.90645622633456,0.105164437344724,-0.323355643490649,0.501582839722562,-0.238288081618759,-0.258086910249961,0.0413124223302839,-0.137851399487924,0.0185963179181509,-0.123634924284237,0.115818783937571,-0.0802939990123418
"chr21:36194093-36202049",-0.81772876710667,0.130259576552513,-0.668609609000464,-0.83540744850302,-0.464787065205844,-0.189882271558469,-0.408336837178024,-1.20007134185305,-0.956654941346413,-0.978144651035065,-0.633731084385092,-0.95061967853709,0.237561662303881,-0.222119055499809,-0.834460321401023,-0.39171522931633,-0.101430031615136,3.89145602731678,0.241331350003417,1.77346053320812,1.350152364902,0.183024471124479,-0.0758631981657616,0.722153605580161,1.22829521968529,-0.351622685610162,0.12530130330319,0.231133938662714,-0.0655345170554266,-0.235151012302524,0.699526038113868,-0.431786344081035
"chr21:36202367-36205158",-0.763486534357659,0.0583743836847638,-0.678765195149339,-0.664736834294716,-0.391611642252881,-0.0262302882441455,-0.45042116864414,-1.0877624805725,-0.861589386273864,-0.870842520079412,-0.736102644800872,-0.942383956167792,0.26654954355271,-0.143324772647939,-0.801076283356297,-0.369755004718785,0.128617649571618,4.2644596763081,-0.385979167426835,1.22175204106212,0.755186844427273,0.228602734338166,-0.153612963428978,0.789814949876994,1.49656330361841,-0.0515596646435688,0.15205248763613,0.272528717584129,-0.151941503051179,-0.300787723937096,0.638948107464484,-0.4414807050769
"chr17:27449371-27451571",0.147253210971955,-0.198530512884762,-0.568314025292581,-0.729660954859079,-0.585247119326975,-0.327136353111087,-0.390047850571692,-0.68596291884673,-0.731518452577761,-0.764751940341183,-0.803751612191532,-0.408779408414121,-0.22712860569014,-0.0278893217436327,-0.437165310704877,-0.330796415966545,0.0946323488646955,4.63265701938771,-0.501657503645223,1.23893966824453,0.807994490291611,0.478260730557603,1.22947925930535,0.420297152166291,-0.0286469659696476,-0.512191352192115,-0.168079389027718,-0.0312685122461287,-0.135692596725281,-0.234058784713344,0.393514285756475,-0.614752258504072
"chr12:11979590-11991974",-0.841103830714175,0.0903525705261077,-0.405279254009424,-0.913135374949006,-0.514244376314332,-0.616130861321109,0.301574292672666,-0.806771146614994,-0.750345585979457,-0.960697315703419,-0.838598969588387,-0.88744132708029,-0.00168403039371931,-0.251756903009565,-0.13928625661085,0.00662863756987473,-0.117413693397419,4.58085276236952,-0.425560304907507,1.01581839289728,0.491596000895638,0.220364660167458,0.228357109792956,0.562223494015877,0.866951759016878,-0.547227115217726,0.154877375040998,0.278630643552764,-0.020336628952782,-0.0976828320354078,0.781476679351866,-0.445008571070316
"chr21:36231975-36252754",-0.0968644664558274,-0.124618507338285,-0.600735572246127,-0.434518660655727,-0.459822155118619,-0.274739851497102,-0.413071059640032,-0.884339629676614,-0.0434950046283727,-0.661881527023249,-0.666768056960248,-0.710301687192685,0.21043696456489,-0.159360192215876,-0.671740457533121,-0.372020127348238,-0.20433301943869,4.93057444255517,-0.193616198118628,0.96468182024847,0.813712663797533,-0.0491995555414625,-0.187274692552412,0.394821720213195,0.667755608258601,-0.384028472068299,0.0842244246028136,0.04262259108814,-0.211976956856242,-0.2817062698131,0.331314785350725,-0.35373290076058
"chr21:36171859-36193476",-0.581780001098794,0.529134102155704,-0.425061692445249,-0.558640603282921,-0.55748899134453,-0.334145067171347,-0.387290714645906,-0.927997477575012,-0.776419964557585,-0.792304871843308,-0.532110829237649,-0.718766922823783,0.158934323839732,-0.138839985832939,-0.504507567928215,-0.450905887452903,-0.167481593693388,4.73431804604032,-0.320368991838879,0.975733525900007,0.744063156646674,0.0320785356446552,-0.0906414837026782,0.587645522607506,0.910156428206331,-0.482331250448947,-0.0432620314816266,0.240474870935891,-0.146266228721927,-0.11834149003733,0.490414739448617,-0.347999604260518
"chr3:152165662-152166961",-0.740286160038515,0.502825707908242,-0.187233616745322,-0.216910932095349,-0.744172385793044,-0.717662284141475,0.130371645637385,-0.714220648679485,-0.551835530781231,-0.688868543578432,-0.694675180260853,-0.0797639063882409,0.164083849847258,-0.159765155277567,-0.699884338143965,-0.205842461622928,-0.415798752850613,4.67943620444743,-0.485549792554414,1.51380327545999,1.14964516478614,-0.103777363799437,0.223659940921113,0.218897352836269,0.133303747062549,-0.417342823498712,-0.400849376884876,-0.036463068962817,-0.213980330165304,-0.216788505257391,0.298981295163562,-0.323337026549963
"chr3:152167273-152173231",-0.826858473507773,0.623270242062651,-0.240789683453314,-0.170051316643373,-0.922604520216063,-0.77759144411429,0.34512542787773,-0.816072223478112,-0.494332954770676,-0.757174417395618,-0.626646114828392,0.0843011781666693,0.136468785654261,-0.090812499072946,-0.806017108354755,-0.164017108087242,-0.54481864156843,4.45457258428109,-0.64480904950006,1.67914549754692,1.10250081543272,-0.0120772295070075,0.144527105778028,0.292834412940994,0.193021191177502,-0.506170829834325,-0.553967949262347,0.1176212580875,-0.179627639712015,-0.169829300333578,0.451187557970483,-0.320307553336225
"chr12:62728078-62728847",-0.612365990603715,0.198298049898355,-0.553231377111786,-0.539505607643908,-0.584024524475259,-0.576963503640291,-0.143368229424768,-0.78151311086243,-0.380708236814865,-0.298875047560905,-0.658580411634946,-0.606502362281113,0.148373534944377,-0.0844355608615786,-0.243102902748026,-0.327422324811242,-0.340839900502616,4.93755733787071,-0.383823470404031,1.31570996284889,0.665996501016614,0.149341266726021,0.274416725711659,0.230876703943159,0.0402512787500231,-0.125385405486726,-0.123408125867567,0.0316555794702954,-0.349997448340616,-0.516151765002751,0.24676499479502,-0.00903662989598056
"chr3:152020338-152052800",-0.590308164425829,-0.0234873184651938,-0.556525967248891,-0.208337402263853,-0.718539605670695,-0.663200092870247,-0.396414521519556,-0.903593310218318,-0.425809627074682,-0.164168777828234,-0.823774280304345,-0.58557049213581,0.0401576573368094,-0.263679014128145,-0.814642457513753,0.0025448498569784,0.267930378124696,4.66046184701579,-0.568360416083668,1.50499654472958,0.98632928524993,0.0367098173888216,0.338633764970669,0.119279403567398,-0.117702872217512,-0.38993032275302,-0.13328158088441,0.428836520841476,0.139016938432572,-0.024816428188657,0.434281285992308,-0.587035641712202
"chr11:67034383-67038309",-0.781459807866507,0.113356989915729,-0.193624598127948,-0.486033730915866,-0.653055969065824,-0.803501643061634,-0.288355929434927,-0.746740207099478,-0.730236943718285,-0.252771188612747,-0.543793815223375,-0.256827798738361,-0.322805372273338,-0.395610309492801,-0.609242972599361,0.334978093086283,-0.068610968100299,4.83437615437286,-0.417144043761003,0.933921857564434,0.72760671802486,0.605536523010248,0.194229623927337,0.491742213130731,0.196679034530216,0.571450095388084,-0.243172658685937,-0.121975466508046,-0.332165875466287,-0.429869614724603,0.224786347844387,-0.55166473731854
"chr12:66583312-66590560",-0.561858341464963,-0.0611820090831924,-0.393821589238885,-0.526099099895551,-0.476137022748573,-0.0173281736184118,-0.283575597946793,-0.702954022663131,-0.455072040709395,-0.373220766261257,-0.370717593234436,-0.219071599543243,0.243058501570251,-0.0261476041262104,-0.425575852930496,-0.248771126410266,-0.345088502724048,4.99676799038179,-0.0755387657697303,0.994173505256466,1.17795245418998,-0.370685465998475,-0.307333168200514,0.421691806284895,-0.22763864594732,-0.37284995377722,-0.326153619666778,0.0396863004724625,-0.193005514741073,-0.340475629862203,0.279208209105831,-0.452237060699517
"chr12:66629502-66638166",-0.623291085755603,0.433034689047335,-0.366947163665024,-0.535744638059916,-0.659310674159652,-0.464991372292033,-0.308714972915444,-0.825662280205899,-0.498851452287423,-0.301628271946141,-0.244294181592118,0.107591220633865,0.430501871469876,-0.205273265573063,-0.465886080548185,-0.204213671920219,-0.506007604207293,4.92248153461223,-0.480931827457604,0.681576637440369,0.523423680597118,-0.182048403622819,-0.345665508714903,0.909427527616867,-0.011761780762624,-0.392511811630099,-0.448601134157498,0.14663050684096,-0.208249308034309,-0.32730860031376,0.779132988325688,-0.325905566762678
"chr19:16192956-16197133",-0.799274388908511,-0.470140340766472,-0.683611618184077,-0.815940978721118,-0.212535431248806,-0.35851216303117,-0.520244262514222,-0.991995249091714,-0.48901352487453,-0.283192292738382,-0.393106625564048,-0.599433815616044,0.01920856319396,0.5046211939069,-0.691223063384225,-0.40166942601923,-0.718367134215694,3.61294836645572,2.1810819585214,2.00411144140014,1.63422035761379,0.0281637872509953,-0.173554249730192,0.205035726223019,0.0675771422568266,-0.0981689399990415,-0.130382059465176,-0.0527017638081538,-0.0676894748391464,-0.293685030454893,-0.254042382208622,-0.758484321439291
"chr1:150539436-150541349",-0.463612776485564,0.139231170160894,-0.472050363291369,-0.738111474733547,-0.748487646382026,-0.779495866095734,-0.661867361300372,-0.920278086205037,-0.725748743610253,-0.260808575716698,-0.0637522714967432,-0.195101465328566,0.141110681948443,-0.506335323943689,-0.744292302872868,-0.70040991213325,-0.811144261440387,3.7266174001184,1.4133844253183,2.06195280628704,1.74592727637512,-0.217368443702969,0.89369875688238,0.219889559476773,0.0774351522764265,-0.583193289663277,-0.0740377667296086,-0.213891575240914,-0.337761800447259,-0.36294297832836,0.392037605768345,-0.230592549463631
"chr3:171830480-171844663",-0.427740623365593,0.443378452220977,-0.297675419702775,-0.497313093675636,0.0134301784833761,-0.264516086053577,-0.532928216057742,-0.788273570234123,-0.513697285303599,-0.583867260452222,-0.544423346269566,-0.679054324587538,-0.318163443784595,-0.467238393096828,-0.506373145370723,-0.441260639211523,-0.651088445120811,3.62968745151345,1.23814467159134,2.71223184707713,1.94867459668504,-0.249928384130754,-0.295594059608597,-0.204548874371672,-0.334512419500201,-0.486242521330907,0.0799741333768863,-0.042340993068996,-0.171817979644086,-0.390928762000601,0.0237911575077456,-0.399785202513278
"chr6:36475479-36478194",-0.724070512718068,0.13911930018656,0.0143676828651514,-0.81142559407227,-0.365868101360392,-0.523745474392569,-0.495067438615724,-0.768884294369201,-0.912671601755155,-0.705610999194043,-0.65228067050159,-0.494254494129497,-0.282669633533205,-0.593881052877404,-0.640506085053918,-0.490943281314193,-0.508404252761177,3.73108532710473,0.604350437492027,2.42478113570164,2.05023539578202,0.373810949401139,0.0606382555547454,0.260396601225415,0.151591529435131,-0.461402302075415,0.0203410846301764,0.00956047397387614,0.0314388982001453,-0.444076927245262,0.314500930172799,-0.310455285756463
"chr22:42336323-42339514",-0.705412840468891,-0.625453838257114,-0.806797226845715,-0.707026957064164,0.00151539184187139,-0.0917467310747177,-0.0732590754072514,-0.828967220154183,-0.645494644803801,-0.280201266467054,-0.288266899474629,-0.222200181601739,-0.599234630133971,-0.0916806288048129,-0.11739391730931,1.44770406605415,0.497908209986508,4.08258861330321,-0.136595450643585,2.03274235545413,1.48990258852131,-0.392062508525701,0.133324417516494,-0.243262353650514,-0.172297015678619,-0.641657068154196,-0.150136810995942,-0.22281721062967,0.0982046615898367,-0.434797870610828,-0.464547114081014,-0.842580843430088
"chr11:85701542-85707769",-0.664190366976677,0.44178316137755,-0.111329065164228,1.09004650066803,-0.587102062501683,-0.612323436989715,-0.375436624177456,-0.811196633808385,-0.698262397947312,-0.498613836788792,-0.789258130684534,-0.31655820380865,-0.370193096440961,-0.527645368904345,-0.702584015173016,-0.275797342518217,-0.56534494091088,4.07532258450513,0.299060024196362,1.9670559070849,1.90456072818324,-0.191548643280897,-0.194814937494861,0.126565409026262,0.063576800521448,-0.0305803254956004,-0.349353842636839,-0.300893792695078,-0.388862093173728,-0.465237881930755,-0.0597631455603384,-0.0810809304999792
"chr3:128445302-128467281",-0.49685999379599,-0.193717293735477,-0.308394621999335,-0.506481040049288,-0.297002924728348,-0.243061570013281,-0.290874933810403,-0.637009990026552,-0.485514484436843,-0.419625661251514,-0.52523013207309,-0.38132085545171,-0.231306694111228,-0.440939796641925,-0.378542610792317,-0.199121537070615,-0.406011845710608,4.20625835349972,0.863684695543154,2.45808499612186,1.7237556302237,-0.347543683919358,-0.30621181981108,-0.129448201367983,-0.354038036432797,-0.272921090437441,-0.0577035149131918,-0.271287510057715,-0.139231480435602,-0.318315870399317,-0.188497108058255,-0.425569373857163
"chr3:152065965-152113856",-0.495429979084552,-0.0538523816893167,-0.356823888476058,-0.554873494838669,-0.358366691072684,-0.371654936471864,-0.3189539212265,-0.68341326333681,-0.343229150322336,-0.575386742344042,-0.47042648060329,-0.464750362622267,-0.345308446304918,-0.192463987753561,-0.548072199754251,-0.0713307111709362,-0.210452974256966,4.05372776491914,1.02018767732154,2.3685753665396,2.0001316894193,-0.268407827907656,-0.387688799964521,-0.208438804720228,-0.206896471343747,-0.445085041470975,-0.161972931349033,-0.33513503608479,-0.243045510833873,-0.315967706951095,-0.0074105689336851,-0.447784187310958
