"","BLCA","LUSC","CESC","HNSC","LUAD","COADREAD","PAAD","LAML","OV","ESCA","STAD","SKCM","UVM","ACC","PCPG","GBM","LGG","MESO","SARC","TGCT","DLBC","THYM","KIRC","KIRP","CHOL","LIHC","UCEC","UCS","BRCA","PRAD","KICH","THCA"
"chr12:90255261-90276342",0.341149269232924,0.880321618405331,0.92280674180972,1.69273679660735,0.135471794343195,-0.588392202006376,-0.238404264402562,-0.519855071114486,-2.40517885462255,-1.48167481443027,-2.37310510490846,0.433431028844289,0.791741230626872,0.132257846624619,-0.110520256844313,-2.31566978665633,-0.181240111817864,-0.0573583077619926,0.58721008925343,1.97690053947947,-0.295786810012934,0.145783345895898,-0.0315247697913468,0.195739611902169,-0.0635125303957362,0.746204666336331,0.577251238457563,0.600732891489698,0.389728640203865,-0.0816071737882232,0.0199709579257586,0.174391751114967
"chr6:108102792-108145230",0.371586947568089,1.02633202683348,1.14718432101643,1.96882740505123,0.17260507368788,-0.236320890821305,-0.146404957505019,-0.709640110012084,-2.22418700451989,-1.8044764604728,-2.13489357168026,0.702934375847278,0.176206930096884,-0.017461672017354,-0.295741590376514,-2.51298047371938,0.0476842734875398,0.0256409128198288,0.479363574954518,1.7807702596436,-0.00122671767681476,0.17925743314306,-0.289343648939993,0.157483435873439,0.314952565702207,0.524496034053102,0.363221395256257,0.410224949256838,0.224569328898491,0.0150867895269122,0.199520441652632,0.0847286233717292
"chr6:76138289-76164560",0.228699907918644,0.860056547178024,0.755316230549796,1.88900536018251,0.0819066072521448,-0.407192112028555,-0.189525307673372,-0.263670956278149,-2.23128073248322,-1.58329992359681,-2.2544963368539,0.40022493975185,0.107024810352338,0.5510335034628,0.0732203677614678,-2.52719900585617,0.0163299058172467,-0.0490361616255837,0.488570013153152,2.23949329925093,-0.151133704214523,0.112606332853226,-0.347757196800546,0.328466207241753,0.108446913216194,0.565701403563882,0.414201025535035,0.483797810285443,-0.104642645133744,-0.00938446711774861,0.217833254151825,0.196684110184069
"chr3:120130930-120134670",0.483362211903784,0.854407913378553,1.1590224300895,1.76058792349254,0.143422240339054,-0.111745643197741,-0.176396297005014,-0.232434358456452,-2.42687232793005,-1.7288850427609,-2.09863266003629,0.320295649649714,0.141557245312743,0.0694500354456686,0.23178896341348,-2.70967523208575,0.0357154407869336,0.00096209892059152,0.41195214777393,1.81802977910639,0.144408142325812,0.28644168223789,-0.335548426484938,0.127754828288111,-0.00571092629382363,0.493647499362322,0.590130148122127,0.596389489027365,0.000238243562988073,0.0189377103800335,0.0291042417240558,0.108294849607372
"chr17:76459259-76462637",0.444509278349689,1.02536635736781,1.30996933269494,2.21151930965414,0.105886480968449,-0.361468257435976,-0.171569988830612,-0.100550345867436,-2.16362328453179,-1.42401201238623,-1.95875837658993,0.372357222012374,0.0185765314773698,0.071277747897262,0.0694072433176209,-2.65342315161767,-0.135235959685965,-0.14639817822052,0.218036120587329,1.9869492731222,0.165028997954624,0.133921713696056,-0.535107699540554,0.221226170605741,0.0830241948095299,0.449388029117603,0.529085016290548,0.497593724381887,-0.232004921536064,-0.122083263134064,0.0102797955811779,0.0808328994904632
"chr17:8452205-8455264",0.391275740472824,0.924784956170125,1.12054599241303,2.08663656962741,0.171030543468598,-0.203144882261265,-0.110813532585054,-0.309088040698782,-2.12028320062185,-1.61340318250588,-2.19149906238013,0.276676859187002,0.121194638206993,0.0786346105302082,0.129534146389988,-2.69483527022598,0.0648050497732194,-0.0789167227707688,0.143543519453675,1.98641062241856,0.0996121279309779,0.184221225706813,-0.314375585548411,0.353324342810393,0.0199891374637548,0.334123661645622,0.55189711767154,0.377197855080161,-0.194465298140579,0.0045559101128212,0.190168301992759,0.220661849212214
"chr4:79465523-79472573",0.505333289115606,0.875825330073943,1.04883212996954,1.79271479813161,0.00503797536661895,-0.361119260721466,-0.00634363202904329,-0.660378476144196,-2.27993887334467,-1.56853211043988,-2.09012942494698,0.227973880140232,0.00031745586316558,0.138520351243722,0.179590721817814,-2.78307159324691,-0.154252234090405,0.401734834766975,0.266992586447947,1.82417484396611,-0.0132760713495258,0.634012848211739,-0.181990183236001,0.4008843344691,0.189836274269108,0.25252623850122,0.667649621101039,0.644330149162506,-0.192722159870335,0.00542671370971106,0.0235072092645576,0.20653243382716
"chr2:240346029-240390319",0.326001392793349,0.686294364351111,0.772523590486022,1.66879172441346,0.307008878413369,-0.452600685877753,0.00476710847112336,-0.292598257364688,-2.3530375671709,-1.95156736674553,-2.23055385581348,0.504529262725207,0.472208212493962,0.111896913334903,0.406994099747864,-2.58246423993797,0.314716333076918,0.303229442446979,0.167424552263978,1.6854688943484,0.187964062759331,0.328416226608711,-0.571478477820584,0.404135662955567,0.34362933325091,0.425308667875382,0.747971207957724,0.5679118753348,-0.218489626614332,0.0969415354289729,-0.268540252743442,0.0871969885506375
"chr10:105365774-105368276",0.248625544376641,0.887604812151763,1.19583010002838,1.79620304883713,-0.0509820288119128,-0.402324349306807,0.232263928923799,-0.405054123980236,-2.27640149741712,-1.49227557793549,-1.927731984382,0.362373467365251,0.203389830347375,-0.00528117250372193,1.66441045312666,-2.1349403184785,0.3124725542672,-0.381002277026252,0.210872288096932,2.09871975578713,-0.253300993252055,0.338644509814259,-0.722553923300239,-0.285218313030367,0.475270336137772,-0.064865931536167,0.0991337273966113,0.602173910548704,-0.070573382873301,-0.44135266931677,0.402596134191847,-0.216725858246505
"chr12:32710029-32716971",0.183595188670846,0.696216831452366,0.774454151694124,1.64650283712088,0.130800443937433,-0.350548147873393,-0.162893264234961,-0.711817914760419,-1.96784594609942,-1.60941043203928,-1.81469778043373,0.618772661782975,-0.00729356275053153,0.154223673764378,-0.172589895570562,-2.59124535635267,0.00578814686991038,-0.238691136426888,0.182772473612908,2.71520047480949,-0.0910900884599485,0.0785890607160199,-0.426905415458799,0.388682242074653,0.4603629807818,0.854910811071596,0.476781702544735,0.720743776177524,-0.193760912291505,-0.0571003650493106,0.117645708281783,0.189847052437998
"chr19:49360853-49362017",0.36164413322652,0.616221960128137,0.870767165207008,1.47181016549205,0.0414906159948863,-0.481232237396846,-0.120338714047283,0.0792785125746357,-2.38523415928932,-1.25754402850716,-2.10876200824056,0.181334718108465,0.256366569764386,-0.226393030005004,0.258351479445132,-2.85559119853991,-0.262753871764243,0.119659749540002,0.204783846384464,2.33119524366815,0.227994744878988,0.525293101872628,-0.0862012718023047,0.261190567452045,0.0016216059125966,0.788849224899602,0.695824764233402,0.208335183936312,0.260475182240643,-0.0437370348957365,-0.103775073923355,0.169074093451673
"chr1:112147424-112150658",0.439222661182196,0.786142606007852,0.837351600678399,1.94909645209598,-0.0524033860159348,-0.68203759974872,-0.32829949226388,-0.285894311277462,-2.02897288273065,-1.10953233694671,-1.79424628170139,0.138403802132662,-0.339881346096596,0.00760528285963173,0.207539392650271,-2.47001415629078,-0.286111745463289,-0.16029544509776,0.540986951059425,2.8201045531439,0.609028669638695,0.473313504490217,-0.501523658903841,0.146358739248609,-0.018716810304491,0.543231860910893,0.568385009955596,0.335700121031866,-0.363828056073062,-0.237001779377222,0.0509633467924064,0.20532473441318
"chr12:122840807-122845263",0.476147162849049,0.83887569590115,0.960692058560589,1.95679130543385,0.133690498152517,-0.352598821737095,-0.177246637283847,-0.138297010286188,-2.07135885289634,-1.24032193908705,-1.89959935682501,0.309786932071642,-0.166358769345471,0.0885585505228735,0.0458610969794556,-2.66425768101276,-0.211050511199322,-0.0363991647073886,0.34317733018827,2.75070025433149,0.153790485300116,0.225085045650823,-0.408386495933153,0.196854049657188,0.213042462608638,0.279158849679093,0.32919599094192,0.249553936399023,-0.333306093794657,-0.095997573776153,0.151071319807862,0.093145882848871
"chr3:32855477-32859410",-0.535918606317664,-0.30330704344539,-0.660647375907424,-0.733743277654268,0.167826864942443,-0.632632363105867,-0.73182054917794,1.61835469694514,1.17995675943672,-0.56794857391557,-0.352215191932382,-0.0410634008442923,0.39509865396539,-0.676326420966329,-0.682268117426517,-0.096599434616916,0.297996356127347,-0.263439426578877,-0.0391321919887011,3.63557496133406,-0.77073300677742,-0.383741589556536,0.307509361317933,0.123799887433722,-0.659170594360721,0.578543610532468,-0.241688848463307,2.54264788191355,-0.635477565303353,-0.678094573874189,-0.387037523543308,-0.774303358191791
"chr9:134494696-134497083",-0.314688275497563,0.35483194369006,-0.589541417229459,-0.094171184009389,0.06169035128734,-0.356076602596397,0.23544854777278,2.65842720093781,-0.508865012817941,0.924392704997138,0.722859600166261,0.136945164995518,-0.376038949903142,-0.848023917842166,-0.739610308734559,-0.196595802616194,-0.167354406352614,-0.229251742483288,-0.207682035087153,3.49467826137749,1.83540649737728,-0.75959850174347,-0.123791603804869,-0.519945066425356,-0.324040277223338,-0.877113875354747,-0.815999626422388,-0.274555042438003,-0.59516910216111,-0.98947117535345,0.196443996144333,-0.713540342649406
"chr3:107774513-107776224",-0.546318781813843,0.0456286574977771,-0.094463421119054,-0.484385290121769,0.969477759797172,0.855042020560541,0.523218660241694,3.54182873299291,1.21671216590123,1.71401700679861,1.29717702265648,-0.235826089585511,-1.20602188699774,-1.20223545531525,-0.787853456523007,-0.532125077681796,0.157474887545822,0.00815269612581238,-0.534630367073862,-1.12907666938652,-0.432938643827188,-0.251553449168095,0.0587174232378475,-0.734025196654949,-0.089989454739578,-1.35574281962314,-0.34866321964335,-0.737665067081972,0.167285208507341,0.0151466353720108,-0.667653185790526,0.8012886549119
"chr3:107773686-107774267",-0.576542456274876,0.089836947638462,-0.0799203607164296,-0.644373925512552,1.32904966741647,1.08418952910939,0.829261841408386,3.21396984568046,0.924520915502215,1.35389632267663,0.799787153882763,-0.242439783148408,-1.42189414659269,-1.33362899923665,-0.843097819197706,-0.45910908515859,0.195163433330302,0.248948682558679,-0.5533310994029,-1.17011491902837,-0.643824530469893,0.00472480955130632,0.130400341808909,-0.783537543977892,0.405966808892827,-1.54370536279865,-0.411417618508192,-0.706814909075827,0.423922740416986,0.093478893541635,-0.832274561882108,1.11890918756632
"chr1:156190778-156193037",-0.587825939628466,0.0276750831432912,-0.407806511254467,-1.26724135456908,0.54963219253895,-0.447894341106048,0.0889792381253641,3.64191631399264,1.28213081839747,1.80822349810369,1.3346370081584,-0.342496710705196,-0.0573592312444619,-0.917877208351206,-0.578762792345529,-0.551700934773883,-0.630416708208654,-0.386614997328491,-0.591987747616596,-0.80783315258933,-1.05320486398803,-0.559195581206019,0.704428296572108,-0.195168090524076,0.773501657116116,-0.151525013202843,-0.563135297606106,-0.755180092161038,0.396468933137232,0.238124803369694,-0.885430181930716,0.89293890768527
"chr1:150539436-150541349",-0.0740377667296086,-0.213891575240914,-0.337761800447259,-0.36294297832836,0.392037605768345,-0.217368443702969,0.219889559476773,3.7266174001184,1.4133844253183,2.06195280628704,1.74592727637512,-0.661867361300372,-0.920278086205037,-0.725748743610253,-0.260808575716698,-0.0637522714967432,-0.195101465328566,0.141110681948443,-0.506335323943689,-0.744292302872868,-0.70040991213325,-0.811144261440387,0.139231170160894,-0.472050363291369,0.89369875688238,-0.463612776485564,-0.748487646382026,-0.779495866095734,0.0774351522764265,-0.583193289663277,-0.738111474733547,-0.230592549463631
"chr1:150541845-150546932",0.00491001650970436,-0.356154649893862,-0.148131587144245,-0.402652134282224,0.417922960905173,-0.272192093218089,0.268282257553222,3.7400327805795,1.42803476517124,1.9478061376695,1.8345470813752,-0.756052589179794,-1.10094589608507,-0.782183750510172,-0.366757280893451,-0.243093431427643,-0.162280753225903,0.290206652459081,-0.422390000958609,-0.751151423863833,-0.470442254228583,-0.785493897057975,0.126068564531061,-0.399922995832894,0.731389798515213,-0.439743600875648,-0.712874728167267,-0.683757318078162,0.0338683648881456,-0.58608445398861,-0.803131122267291,-0.177633418977711
"chr2:97465485-97468180",-0.618195884227651,-0.33794572793809,-0.608096694782548,-0.905819552736175,0.229530902325361,0.667803338894499,0.00142371192853954,3.17409879097279,0.686753421728051,1.99714059322494,1.85366162554693,-0.249290731016501,-0.521559074598184,-1.28986807998202,0.315474509270925,-0.167282385117243,0.881502268669243,-0.856770480181946,-0.81601822573526,-0.535449454530083,-1.13502515522562,-0.793577455031734,0.432048569097295,-0.125746181282566,0.242299952352824,-1.11421066881967,-0.736162050424698,-0.800033469885132,1.15640802474919,-0.466677081516593,0.222985404007759,0.216597240263376
"chr13:33104350-33109806",-0.338617374201027,-0.55932876050636,-0.77886928691593,-1.22218960221524,0.515395963411549,0.223328727159393,0.605795764781977,3.06068958847637,0.310219682497415,2.2325140028894,1.7275583677083,-0.209262664575622,-1.12753425172815,-0.663693512179,0.321472413082894,-0.510900815195691,0.0694495784163918,0.451168649722234,-0.78177682429353,-1.57320026954395,-0.903587432441579,-0.4993167661278,0.950377197981193,-0.106634971680535,0.556946449940024,-0.556733386639202,-1.06308930972424,-0.868796781884544,0.649894794748895,0.0667436514049174,-0.111369314584112,0.133346492215559
"chr15:89719326-89726463",-0.161351520152298,0.0128709852909175,-0.525520418827754,-0.767725651725552,0.151796568828973,0.377525973669969,1.23336884394113,3.17161355039888,-0.369633759013661,2.034273103842,1.96084110016577,-0.185828658056897,-1.15670092311555,-0.325979663291364,-0.276393270317396,-0.663596440417891,0.121244394637089,-0.579961530285286,-0.505689573296033,-1.09332651168721,-0.842554585566906,-0.930579296170439,-0.158112829063078,-0.657085987008343,0.662138884097303,0.112481192198564,-0.864541955350658,-0.902053566139197,0.112156743388495,1.32859813048635,0.37936587171111,-0.691639203171024
"chr5:79454885-79462106",-0.0868984257846934,-0.350556315614956,-0.486030926063176,-0.602603919617551,-0.23397948088085,0.286498487801659,-0.270250423962096,2.96807414382838,1.13274238728554,2.80920700007986,2.21693088971685,-0.36554396600198,-0.929612344130846,0.248390172712779,-0.616052917749229,-0.353070318171023,0.517938349973386,-0.542087332982037,-0.685040013314712,-0.191746553772087,-0.876215152638223,-0.73241478875552,-0.423723015628391,-0.83325147149783,-0.290276930039745,-0.20300826418809,-0.12784504554012,-0.485334216371626,-0.270936171541704,1.04058532547914,-0.729837114534001,-0.534051648097108
"chr3:114563795-114580509",-0.275929862581893,-0.530889487805359,-0.272708472794478,-0.516914000610123,-0.282571366173139,-0.383868357389475,-0.352801982163362,3.39637094678611,0.763030761895973,2.4303574164504,2.73429243227206,-0.464592126173959,-0.82875980994982,-0.413121857135876,-0.464542286258554,-0.183173186247779,0.307801381631393,-0.548606633117381,-0.536067494292931,-0.773596761290226,-0.448348042697973,-0.414620366151736,-0.112351853935905,-0.382503940598537,-0.464784120781332,-0.168257336052444,-0.315711470020895,-0.510978213448338,-0.250921119415444,0.664534878072301,-0.447424115661735,0.0476564456404541
"chr19:16192956-16197133",-0.130382059465176,-0.0527017638081538,-0.0676894748391464,-0.293685030454893,-0.254042382208622,0.0281637872509953,0.205035726223019,3.61294836645572,2.1810819585214,2.00411144140014,1.63422035761379,-0.520244262514222,-0.991995249091714,-0.48901352487453,-0.283192292738382,-0.393106625564048,-0.599433815616044,0.01920856319396,0.5046211939069,-0.691223063384225,-0.40166942601923,-0.718367134215694,-0.470140340766472,-0.683611618184077,-0.173554249730192,-0.799274388908511,-0.212535431248806,-0.35851216303117,0.0675771422568266,-0.0981689399990415,-0.815940978721118,-0.758484321439291
"chr19:16200030-16203817",-0.00581967363093559,0.382674872604562,-0.0391590550696777,-0.228291793325429,0.051211721601637,0.411566564948117,0.519098581159492,3.64123235400125,1.21220726440204,1.76839471636205,1.41302654617906,-0.361323121975032,-1.35166018275432,-0.606611066866996,-0.38200484739988,-0.410359892537679,-0.873184296635794,0.437282058761293,0.788686256476568,-0.825336070158515,-0.533448280610567,-0.900389921969098,-0.363978528849082,-0.853566925783004,0.286341177100921,-1.00887986559177,-0.188274265969086,-0.197161730856811,0.383904043782144,-0.0180911606721818,-1.18469193726204,-0.963393539461243
"chr4:38682706-38690106",0.499879229678078,0.395538395016927,-0.0481628758314588,0.0280969870225391,-0.00432491073996295,0.930211869334339,0.738705563146735,2.74367697290102,0.131033072413305,2.57142308022093,2.23471128728869,-0.687762223562925,-1.0284340292309,-0.264811076385335,-0.672510640354463,-1.01467380693715,-0.874601184018591,0.104817679806811,-0.487418135859244,-1.00079195956455,-1.16485674802396,-0.986366396823815,-0.0631667186350089,-0.293405839746158,0.483956869406966,-0.719979997345735,-0.483222353567037,-0.606711930246373,-0.396166482619868,0.789614106393281,-0.502398589114647,-0.351899214022434
"chr2:70162697-70164051",0.171217979760638,0.525324043922276,0.396247493692242,0.661410494334247,0.203982816548967,1.00185298602374,0.925944237593869,3.36374076729572,-0.532707692393016,2.505933027604,1.52476570267355,-0.697560534595202,-1.15272484546064,-0.944909147273346,-0.45770895825514,-0.541048303034873,-0.0606092242974064,-0.293863211137979,-0.464311284850163,-0.899503051914325,-0.897660927900451,-0.665855819301868,0.257101828487963,-0.617277601728359,-0.047573991374528,-0.885620155239779,-0.580938940473501,-0.464538431547024,-0.0195519373481978,-0.544854398583958,-0.242264247252201,-0.526438673975252
"chr2:70148997-70162383",0.0572431269736188,0.17769798441446,0.257525289347388,0.44274911745078,-0.0245611191549858,0.580200516238654,0.579534783112001,3.34131468905377,-0.307676902302414,2.82595399397077,2.03827048717178,-0.705480382942838,-0.96629518319402,-0.770725699490756,-0.273080085072934,-0.457528347457828,0.144528220887002,-0.449969589580804,-0.442117883009482,-0.953460633546593,-0.79606386174977,-0.486991095631208,0.169751936362568,-0.46976399989199,-0.438009755065817,-0.780767079531332,-0.558418777251781,-0.378165265118992,-0.0977483591789145,-0.500308515876263,-0.192685378897524,-0.564952231036549
"chr8:101937367-101944157",0.247330053706976,0.476257389857326,-0.101631126195235,-0.072619609512994,0.353920449911728,0.690823217984131,0.308388333232621,3.54610539298681,-0.0267942754027785,2.59641594945172,1.73880018476631,-0.305897262661373,-0.576733297110133,-0.567155515680985,0.0102900318811327,-1.0525732309589,-0.907335904203371,-0.165233269178921,-0.817491455189792,-0.810048411617346,-0.749120725142588,-0.873658232856059,-0.167164684556726,-0.528528178798998,0.307176630700343,-0.924414644514892,-0.635962086572304,-0.547205604529271,0.33007203499299,-0.128003365431798,-0.261974034547791,-0.386034754809822
"chr12:123356328-123372967",0.317094693390047,0.134841832452694,0.135971528092079,-0.152795411310161,0.574753323786542,0.480874858221137,1.14604556392477,3.57601150903495,-0.463123803235661,2.17161585881895,1.68312345800632,-0.410026434581359,-1.21004466024845,-0.67352731293756,-0.606573754349422,-0.712863958056692,-0.267521331801676,-0.406562646561451,-0.889802637795376,-0.862072104788568,-1.06714654961296,-0.684471907625206,0.0817763894977933,-0.162196831500368,0.137384285280985,-1.11682171765726,-0.490872656142007,-0.673302967929458,-0.00424379179342747,0.0614092873288364,0.0973452026036217,0.255722687488342
"chr20:47895845-47896756",0.409034896607289,0.551613300730047,-0.215460941175952,-0.129687528247559,0.622453247830742,1.27224328877562,0.108994929171978,2.83329553030533,0.553476672117072,2.30779450866278,2.00578575299055,0.143676123396433,-0.536971553198978,-0.912731658865435,-1.25930965314439,-1.15160129633325,-0.852201858111994,0.360908594719788,-0.779511078808416,-0.489460172200818,-0.462463147692409,-1.11053305928962,-0.368372641542141,-0.756454112809131,0.37607393433608,-0.911744804073641,-0.530354175120314,-0.0677169170799467,0.59882417975531,-0.14797720618499,-0.99925372765212,-0.462369427867922
"chr1:226041592-226043479",-0.12698020319858,-0.195791035237898,-0.2678718438952,-0.812681771661891,0.649811788184623,1.38854027378185,0.650248971027718,3.19513282564528,0.602811307464531,1.98166554672527,2.14256722939751,-0.486311611085111,-0.970083768222817,-0.666383770226821,-1.13510549932609,-0.509541182643826,-0.320373253542511,-0.575518002928957,-0.767213510002892,-0.591092034226691,-0.702249908718257,-0.713355981466379,-0.0780664559456581,-0.224566861564262,0.853481210914351,-0.368398916681243,-0.230532528609718,-0.547369971344159,0.554784322807537,-0.186712771858323,-0.786906347444926,-0.75593624611647
"chr1:226044817-226046796",-0.0978099045451016,-0.285416527072304,-0.344916881335343,-0.977775688952049,0.598752061037472,1.49535362057306,0.898342640304747,2.18801988821488,1.14499324987762,2.03493151261593,2.4161764304567,-0.474227416428074,-1.15363037020467,-0.849190083386776,-1.26042255405097,-0.855814930681172,-0.291292905100791,-0.780919644601551,-0.772902955157255,-0.720048727519389,-0.922443122817451,-0.476016457883609,0.0981015640668479,-0.0542312787269224,0.977737371121094,-0.606784239004698,-0.0526362152732314,-0.287839750745146,0.753877284155994,-0.0168738792085814,-0.671752703399259,-0.653339386329993
"chr19:10906975-10907956",-0.191139901126088,-0.429096431513352,-0.866661699982221,-1.17751009515065,0.162295619524154,0.686217636993138,1.13060303068276,3.31508783387506,0.0708274452918462,1.75973510394238,1.66183743458874,0.0824371532232907,-0.282056379365553,0.781272306572126,-0.449963126807101,-0.437727076220486,-0.463873756092083,0.592062758276359,-0.249214101109192,-0.490232701465592,-0.642954250225394,-0.67025059636043,1.12520906479923,0.357148788768756,0.182595733925593,-1.03727262748948,-1.22957197358211,-1.17427079902888,-0.37519923406859,-1.0160092387581,0.0634945761328362,-0.787820498251004
"chr19:34872524-34875027",-0.353760690598354,-0.343082135582375,-0.52186733079662,-0.83975514608629,-0.315180938563829,-0.595023753316625,0.0981012670402326,3.21891659258498,0.917620364275367,2.11854622921465,1.31165119416431,-0.342111647208311,-1.06789936314478,0.6851781315529,1.02490418466882,-0.395077661251492,-0.233418143986123,0.137444209829685,-0.378950954807785,-1.13835135705837,-0.845877017007395,-0.86471575501158,1.44447024467792,-0.0209009964901192,-0.613957131268241,-0.67497325168473,-0.717646897852232,-0.355958228408248,-0.20024095309639,-0.531437961688363,1.20511899818622,-0.811764101286821
"chr11:85714921-85718312",-0.446366566065505,-0.246877503139086,-0.494989372455197,-0.589695395055518,-0.109804775528895,-0.29714268735893,0.1599268392464,4.38605280653842,-0.604286647667716,1.38478191595103,1.40058207012845,-0.0412130381626305,-0.825588038109116,-0.665424981873408,-0.426528093439738,-0.149573082931589,0.903242162612373,-0.104813098023184,-0.310868051630418,-0.816890912781774,-0.578248046017419,-0.598682060988997,0.85916356977022,0.322021563527501,-0.0566171903841538,-0.661304058619107,-0.767171813002485,-0.611765850288335,-0.0685634969731741,-0.333753103145754,0.689061735822719,-0.298664799954983
"chr11:85701542-85707769",-0.349353842636839,-0.300893792695078,-0.388862093173728,-0.465237881930755,-0.0597631455603384,-0.191548643280897,0.126565409026262,4.07532258450513,0.299060024196362,1.9670559070849,1.90456072818324,-0.375436624177456,-0.811196633808385,-0.698262397947312,-0.498613836788792,-0.789258130684534,-0.31655820380865,-0.370193096440961,-0.527645368904345,-0.702584015173016,-0.275797342518217,-0.56534494091088,0.44178316137755,-0.111329065164228,-0.194814937494861,-0.664190366976677,-0.587102062501683,-0.612323436989715,0.063576800521448,-0.0305803254956004,1.09004650066803,-0.0810809304999792
"chr11:85671920-85685651",-0.136444312733274,-0.090959559797183,-0.508452220451016,-0.460503868284411,0.168280287794047,-0.164825565714546,0.271715959602446,4.07720031195575,-0.112690231217819,1.93655881504798,1.45593871130655,-0.258775412998996,-0.975109295084629,-0.686928475189904,-0.570584192197387,-0.550164014407112,-0.283563487168972,-0.225476679594591,-0.433400032582447,-0.995762734044181,-0.402131182410584,-0.710266123060486,1.12980552511771,0.0348837860022219,0.0926681677371899,-0.712021840418999,-0.681390920008237,-0.703553748972009,0.0349325558469959,-0.063747589819102,0.924462575134295,-0.399695209389311
"chr5:148897540-148899753",-0.341782331496836,-0.165412383240684,-0.29812922660145,-0.144491717317734,0.0187910472533587,-0.0623434780517198,-0.0157862683064762,4.2174479110122,-0.205687751619247,2.27597712941822,1.30468147196411,-0.317156832343269,-0.733474610342792,-0.467513342926723,-0.345975381060382,-0.50014283858073,0.0917091532742536,-0.311722276138436,-0.500181928550805,-0.673877496669027,-0.693106498488384,-0.616706333531981,0.623511297447773,-0.365613657858703,-0.3248490864265,-0.8105006661482,-0.780558806330249,-0.832303127083648,0.6685069127315,0.31392461970024,0.00636753648593197,-0.0136010401736132
"chr11:13722214-13729347",-0.292612833519673,-0.0681696988445831,-0.147127491448773,-0.231817736321669,-0.136818279248841,0.0831877959977183,0.411395436784341,4.29342105056143,-0.618128498899948,1.87277090016577,1.39024292354555,-0.05741384959823,-0.578248214708326,-0.705186145017871,-0.414553026367568,-0.801481316680176,0.307154438548583,-0.19157759229556,-0.330794060250859,-0.196084708134624,-0.423396510162509,-0.623657972289443,0.249828541338952,-0.233784165453993,-0.496315831365674,-1.15764909388961,-0.749633632499037,-0.826560127854798,0.448626825421582,-0.221837579484639,0.765703055938505,-0.31948260396603
"chr2:238601264-238617087",0.134499708331422,-0.410499831511678,-0.0632313889863205,-0.35689472346137,0.00259266361622426,-0.0757447879221102,0.115397527031387,4.94832412592371,-0.275467489740271,1.24098118201267,1.11034110380251,-0.411783903854731,-0.857686993212812,-0.710953270930434,-0.230674690631041,-0.686722339689401,-0.322536006818388,-0.12099074911564,-0.227915220705767,-0.547634225284087,-0.0204166805424113,-0.229570335307558,0.072469883692217,-0.21968564928931,-0.142728985313072,-0.536341866321888,-0.117711070747799,-0.236836192028149,0.0222536697465625,0.0788804112166744,-0.508564561200253,-0.415149312758886
"chr2:209170373-209176860",-0.300240499907462,-0.245722835048498,-0.42263354641176,-0.681094555753219,0.00343211447270704,-0.0407216991830401,0.019884454801412,4.8509191902536,-0.459772885330236,1.50261704076201,1.10310038419229,-0.140281485485715,-0.802421283312935,-0.53731519651249,0.148062728435061,-0.539828117717888,-0.022838382680736,-0.305680488036901,-0.490184609884744,-0.5566547424253,-0.136370230614836,-0.083502004787917,-0.0621730463396061,-0.272883988093732,-0.0782016371912026,-0.438063252866448,-0.33274685981146,-0.513457524143577,0.0256535487739354,0.39389172598853,-0.48555880239534,-0.0992135137445047
"chr2:238636678-238642317",-0.21853178024199,-0.483041211477364,-0.379377094642317,-0.356705412222127,-0.227568522688953,-0.376148087459164,0.00697214912766244,4.97207095503497,-0.281792591438157,1.11957473646176,1.1239394199249,-0.424777416609568,-0.597400296329206,-0.520829518027353,0.445881593619264,-0.705968424545895,-0.160094778316487,-0.195534922035432,0.0896076149336435,-0.550957626925494,-0.220396652539607,-0.470858253612803,0.016163533968494,-0.304715336059156,-0.310498919505847,-0.140345360641414,-0.410028979030024,0.186548931046972,-0.0179162599226911,0.204669129814675,-0.380029794282981,-0.431910825378317
"chr17:2884642-2888177",-0.281688624696335,-0.481722429248689,-0.309590845630333,-0.523487076437329,-0.159461525306075,-0.14867903422823,0.183187478576029,4.87965272797786,-0.276203356015557,1.31668582921329,1.31539583052969,-0.465147776471416,-0.542319832411944,-0.0770745133977081,0.52387415883862,-0.65238184494609,-0.147207732337422,-0.31436873933008,-0.346323208962105,-0.485087702018764,-0.476748058096248,-0.427779525021044,-0.439848349566386,0.0567085495001295,0.0493472937507068,-0.476202862470077,-0.0766069147623714,-0.368155510336303,-0.301647639638975,-0.0630286623222995,-0.289325624612311,-0.194764480122228
"chr8:56792762-56806054",-0.122943629351588,-0.188921354274195,-0.178034596665186,-0.345275532800658,0.201053842769484,-0.378821666115167,-0.339196524531848,4.83724405044094,0.238165327588236,1.37895943945312,1.48831218788002,-0.296329742928585,-0.275405321985128,-0.484823147989782,-0.0242596032532852,-0.361272835299901,-0.461528388514917,0.0387967894262719,-0.28289309780004,-0.527672441258877,0.258699907720837,-0.615425343749216,-0.184174237205783,-0.345029367639232,-0.436333004365903,-0.413029303944904,-0.229868271300261,-0.328971663377505,-0.442514143012699,-0.405736601877512,-0.535608030773028,-0.237163695263703
