"","LIHC","KIRC","KIRP","TGCT","DLBC","THYM","MESO","SARC","UCS","SKCM","UVM","ACC","PCPG","GBM","LGG","LAML","ESCA","STAD","HNSC","CESC","LUSC","BRCA","PRAD","THCA","BLCA","LUAD","COADREAD","CHOL","PAAD","KICH","OV","UCEC"
"chr19:14509247-14512098",-0.482886532722366,-0.00302131029028892,-0.364201659710143,-0.419099957968816,0.362386488469477,-0.139524949733182,-0.136836668170601,-0.0367893884530709,-0.455088333117458,-0.0952892063082663,-0.633903815067046,-0.499720078146932,-0.603084105412882,-0.636799900592708,-0.50771867472744,4.99567740531785,0.76801545128113,1.06417390010357,-0.416238109983678,-0.107800097015232,-0.266961353394957,-0.438306571210932,-0.523621046185991,-0.250920477728136,-0.112189663949775,0.288635167423779,0.415650557341471,0.09460183866849,0.243417355292015,-0.711621381266899,-0.129414053416762,-0.261520829324226
"chr6:41986352-41997647",-0.596061260292142,-0.00273229140206283,-0.34932501120554,-0.698154471523324,0.216279655351265,0.746302694006494,-0.343786904414811,-0.532599203310914,-0.147913968901475,-0.234752734816157,-0.495078024627709,-0.665279362350004,-0.499267666183825,-0.601631790253052,-0.447555342480556,4.61568910773084,1.33310962534865,1.14952201699282,-0.646976988277009,-0.522382111585407,-0.263735556886526,-0.314887288605299,-0.373478074484723,0.575115568247422,-0.368831464188966,0.283273622871324,-0.412179748333939,0.112787564658249,0.145941691045494,-0.748098902427743,0.650077291766416,-0.563390671467795
"chr6:41978905-41986046",-0.413010297163623,-0.151537952041805,-0.286870460988842,-0.529722480406738,-0.0980456023774232,0.610170102717242,-0.247508703805952,-0.39473447699246,-0.181060910705453,-0.35789741438216,-0.575374133824167,-0.5074051080321,-0.335083095573932,-0.697309788089458,-0.313878335272007,4.71756259058712,1.44631436237676,1.50634492383684,-0.494393028917424,-0.449684302388626,-0.384154269292946,-0.318904147066841,-0.377679095260469,-0.220314280693386,-0.348376598963366,0.177087808607806,-0.289357189655017,-0.072928752936815,0.0340894481226782,-0.490533683138532,0.474980083725526,-0.430785212004432
"chr1:198711596-198713083",-0.594226134849095,0.572631860129293,-0.345833360794837,-0.150718757103154,0.853215953670445,0.599509584856551,0.00258712989850086,-0.391100778501618,-0.797235050348947,0.0459496991681742,-0.848030234984751,-0.726359363238194,-0.711806594611138,-0.453833111488289,-0.471459282714787,4.42295839005199,1.04467288873614,1.77513532441876,-0.394178328907262,-0.364467653508275,-0.145982961716712,0.0679847098620537,-0.577943747556208,-0.382456986918209,-0.52474835452053,0.375232459716312,-0.350926378327678,-0.434404619443796,0.159382912194588,-0.59704151267617,-0.0183068165199791,-0.638200883973177
"chr2:197019705-197020710",-0.693162056664128,0.152093293788158,-0.514156940135064,-0.554663072023801,0.64935986405715,0.0939945135586537,0.031136432032498,-0.22274253395243,-0.260388102786281,-0.323454166103858,-0.856227311697878,-0.564146888321419,-0.717344133077085,-0.531443274816946,-0.140636501426298,4.84603848185183,1.18173550143431,0.960944003042455,-0.155994848361278,-0.281200817767204,0.0531906232560193,-0.0501508838395588,-0.0546416932949543,-0.330147012445253,-0.229233492317041,0.465029474089465,-0.133425450038843,-0.259125748840853,0.150917638661671,-0.669379215891895,-0.45184203978953,-0.590933642180614
"chr21:36265360-36421039",-0.32966691547198,-0.0495691089806582,-0.357081251989661,-0.501837826345192,0.320879628876692,0.443722532667785,-0.0528584209412343,-0.16431248098873,-0.356739128248847,-0.215151998449728,-0.575865487838939,-0.458217776932428,-0.468466953164971,-0.558459562236485,-0.373066382758152,5.1333779834447,0.872970394330967,0.71899792355108,-0.0943167373818704,-0.237883966283178,-0.181494818964435,-0.0886459070406192,-0.48723648341366,-0.352115825946009,-0.119050312266249,0.192151755705728,-0.32759508293302,-0.285415586724634,0.076406404673067,-0.467263047153508,-0.237004014308459,-0.419191546487375
"chr13:41567567-41593264",-0.569843355444671,0.03392336179386,-0.316362652223385,-0.673674914043398,0.583570057693573,0.335656105104589,-0.295228852317026,-0.639746952983205,-0.486352955849593,-0.32626414586301,-0.792386207365044,-0.721842740806911,-0.646390945506969,-0.629564816411825,-0.618978539509867,4.5448175054252,1.65778418352142,1.4532266155088,-0.285064244169373,-0.0048274083290174,-0.103347758693583,-0.140653810278357,-0.345224511529837,-0.310884217312621,0.0543958543169181,0.0348268613470145,0.275270263848353,-0.168761258922385,0.0970625998817916,-0.665125385765003,-0.0564457875645219,-0.273561947551915
"chr3:152133000-152150406",-0.429506115207917,0.0273573192233977,-0.306381219822466,-0.703654663645167,0.0772530993412463,0.015674803531216,0.081851747135096,-0.016369296660301,-0.5518197954226,-0.156499864719657,-0.776670456269785,-0.538627351521252,-0.76512941461846,-0.793523768320298,-0.566941653849799,4.62631442556399,1.44900609245924,1.43367178532003,-0.205618243307685,-0.197979565474557,-0.14690621033252,-0.149310698895411,-0.538985474330188,-0.328594767639221,-0.346721616013259,0.438910966072668,-0.394540665598092,0.31187291294894,-0.0655249312456638,-0.455439485733939,0.531491264455073,-0.558659157422662
"chr19:14499730-14501636",-0.59727011033995,0.164844076558576,-0.333130022119231,-0.470397915285339,0.277931293467292,-0.0159627301348881,0.0733075194095966,-0.0867516106130232,-0.600575977516993,-0.194990574341222,-0.525752849207879,-0.605601612725298,-0.603684935421853,-0.628184898578605,-0.68902045825383,4.6557321441822,1.29083283785752,1.54594447531322,-0.40429236909025,-0.137040015936432,-0.239195266454412,-0.56273344977417,-0.62324291659708,-0.217946400457782,-0.184710950633461,0.193760292787791,0.567127581763579,-0.160521835649247,0.30680149189459,-0.662987102655623,-0.043352885859652,-0.488934825588136
"chr19:14502404-14506962",-0.523208171753957,0.0587973459729279,-0.325870925404637,-0.486755190744729,-0.0558235042093541,-0.238227454279409,-0.155493933618255,-0.00578027861758938,-0.583553322273406,-0.124967057032845,-0.423245980318104,-0.43818442891597,-0.549095233977566,-0.571998446289774,-0.563054377985487,4.75803646133933,1.3119735847788,1.50577980387157,-0.435152252824076,-0.292505644461765,-0.272563593988858,-0.491930866225018,-0.535122669422102,-0.229136555868204,-0.286541542396359,0.255099276904945,0.451430893475554,-0.193968568113549,0.111404157316194,-0.610260816037028,0.350570757803695,-0.410651466704966
"chr19:14492457-14499162",-0.448268425757331,-0.00989888764960231,-0.300119061201244,-0.504238690356283,0.20662570100299,-0.211237732453442,-0.204091788189598,-0.167511851505104,-0.319225913717205,-0.250711883893755,-0.565683075540552,-0.516624932305717,-0.494648976706017,-0.538971525859394,-0.426098569724017,4.91345798206072,1.21332021072732,1.39303812457483,-0.33777103886374,-0.175760996449436,-0.23024560315889,-0.401938888763548,-0.500515185655131,-0.259934542580099,-0.234038007575096,0.19948445741697,0.198975526668601,-0.225393817376495,-0.0600044753824375,-0.577539495119725,0.0926836484598094,-0.25711228512737
"chr21:36231975-36252754",-0.0968644664558274,-0.124618507338285,-0.600735572246127,-0.671740457533121,-0.372020127348238,-0.20433301943869,0.21043696456489,-0.159360192215876,-0.274739851497102,-0.413071059640032,-0.884339629676614,-0.0434950046283727,-0.661881527023249,-0.666768056960248,-0.710301687192685,4.93057444255517,0.96468182024847,0.813712663797533,-0.2817062698131,-0.211976956856242,0.04262259108814,0.667755608258601,-0.384028472068299,-0.35373290076058,0.0842244246028136,0.331314785350725,-0.0491995555414625,-0.187274692552412,0.394821720213195,-0.434518660655727,-0.193616198118628,-0.459822155118619
"chr21:36171859-36193476",-0.581780001098794,0.529134102155704,-0.425061692445249,-0.504507567928215,-0.450905887452903,-0.167481593693388,0.158934323839732,-0.138839985832939,-0.334145067171347,-0.387290714645906,-0.927997477575012,-0.776419964557585,-0.792304871843308,-0.532110829237649,-0.718766922823783,4.73431804604032,0.975733525900007,0.744063156646674,-0.11834149003733,-0.146266228721927,0.240474870935891,0.910156428206331,-0.482331250448947,-0.347999604260518,-0.0432620314816266,0.490414739448617,0.0320785356446552,-0.0906414837026782,0.587645522607506,-0.558640603282921,-0.320368991838879,-0.55748899134453
"chr12:62728078-62728847",-0.612365990603715,0.198298049898355,-0.553231377111786,-0.243102902748026,-0.327422324811242,-0.340839900502616,0.148373534944377,-0.0844355608615786,-0.576963503640291,-0.143368229424768,-0.78151311086243,-0.380708236814865,-0.298875047560905,-0.658580411634946,-0.606502362281113,4.93755733787071,1.31570996284889,0.665996501016614,-0.516151765002751,-0.349997448340616,0.0316555794702954,0.0402512787500231,-0.125385405486726,-0.00903662989598056,-0.123408125867567,0.24676499479502,0.149341266726021,0.274416725711659,0.230876703943159,-0.539505607643908,-0.383823470404031,-0.584024524475259
"chr12:69035033-69036199",-0.657434374133714,0.277399104222926,-0.0647628003133268,-0.310379692106561,-0.278850684193954,-0.39976671579166,0.0438031820959219,-0.278247730526009,-0.601120709882291,-0.36812804772715,-0.532753707830928,-0.443898988844159,-0.434650116936369,-0.61791514222261,-0.460204518618822,4.67922476009899,1.85002361090376,1.25532683474995,-0.40656431789301,-0.353166319794815,-0.0659746421561569,0.0219700574178638,-0.288247123757819,-0.349642733289607,-0.248390984285275,0.0668770424145584,0.10132310296459,-0.0270717950494404,0.26104268975407,-0.145772812686145,-0.569329742392943,-0.654716684189868
"chr3:152165662-152166961",-0.740286160038515,0.502825707908242,-0.187233616745322,-0.699884338143965,-0.205842461622928,-0.415798752850613,0.164083849847258,-0.159765155277567,-0.717662284141475,0.130371645637385,-0.714220648679485,-0.551835530781231,-0.688868543578432,-0.694675180260853,-0.0797639063882409,4.67943620444743,1.51380327545999,1.14964516478614,-0.216788505257391,-0.213980330165304,-0.036463068962817,0.133303747062549,-0.417342823498712,-0.323337026549963,-0.400849376884876,0.298981295163562,-0.103777363799437,0.223659940921113,0.218897352836269,-0.216910932095349,-0.485549792554414,-0.744172385793044
"chr8:56860382-56862918",-0.56862129323508,-0.152116593037608,-0.360000686092785,-0.540348583809442,0.125766990023568,-0.620492885938864,-0.184809163815223,-0.553471432169548,-0.633110389985039,-0.476983768812532,-0.409076243688398,-0.656105422100246,0.560722280960568,-0.353899001090472,-0.422182830285501,4.8940519342871,1.01146215280371,0.869223603769731,-0.263676468384718,-0.0868462677293059,0.443567114706366,-0.390911255474345,-0.397935466166319,0.134457837104133,-0.161614759433479,0.697904287876287,0.0197934289677961,-0.246946838989881,0.125026500294689,-0.598082652455078,-0.258376070825931,-0.546368057274151
"chr11:67034383-67038309",-0.781459807866507,0.113356989915729,-0.193624598127948,-0.609242972599361,0.334978093086283,-0.068610968100299,-0.322805372273338,-0.395610309492801,-0.803501643061634,-0.288355929434927,-0.746740207099478,-0.730236943718285,-0.252771188612747,-0.543793815223375,-0.256827798738361,4.83437615437286,0.933921857564434,0.72760671802486,-0.429869614724603,-0.332165875466287,-0.121975466508046,0.196679034530216,0.571450095388084,-0.55166473731854,-0.243172658685937,0.224786347844387,0.605536523010248,0.194229623927337,0.491742213130731,-0.486033730915866,-0.417144043761003,-0.653055969065824
"chr10:26825246-26830411",-0.206658178687304,0.230748353579333,0.114973665578973,-0.523483345989545,0.628780747996424,0.760344510950139,-0.016114131827598,-0.161788512636101,-0.431580908802579,-0.276381244552478,-0.626867894658009,-0.345831034916802,-0.442499388472365,-0.166871829058482,0.027698909389205,5.1307810346799,0.149431677592387,0.620210407150242,-0.455703318304147,-0.393048347566103,-0.393198857300186,-0.246441499702372,-0.496626676859001,-0.368236369367242,-0.354816600173728,-0.184787498586282,-0.442877321993179,0.271993095037088,-0.307218009871004,-0.372765236635273,-0.32842538639147,-0.39274080960244
"chr10:26785420-26789648",-0.226258919668997,1.08447113783926,0.271089930696844,-0.493102389450437,0.627397556219002,1.06017122772596,0.0246002438212497,-0.225222537842793,-0.657272874871126,-0.270625893350135,-0.817486612830403,-0.722105026672754,-0.661791528621112,-0.224370314544977,-0.282587283737817,4.69514147506534,0.413910768591927,0.850901795601929,-0.58592736107839,-0.533284495579038,-0.242230710465999,-0.248235728028338,-0.590360561777496,-0.475941035163587,-0.41480166343065,0.0353075633911662,-0.482852229009298,0.488554178121533,-0.0899458906308288,-0.64721824629805,-0.141002661143073,-0.518921912878926
"chr6:25016163-25023375",-0.510189808058679,0.658603472513706,0.183870835865286,-0.318283601110501,1.92510792543457,0.597848545570401,0.618478248502772,-0.358490115789957,-0.3690339179667,-0.260456544563321,-0.72267409161781,-0.569035408624925,0.794095028333059,-0.725040089928949,-0.509105213853762,4.56582739594285,-0.139734311427964,0.0902259922096386,-0.375916164519195,-0.315630030504628,-0.272102432755806,-0.291173803772777,-0.486429011576034,-0.342052214567033,-0.352812993003663,0.00912694180205928,-0.517626985828923,-0.12977457770674,-0.10595311217017,-0.632951916165593,-0.698685522516896,-0.44003251814432
"chr1:111434193-111434867",-0.587340387699484,0.46836270921443,-0.290102720853354,-0.161758870208724,1.81818048560127,0.229261221034456,0.221368518084837,-0.398846795993726,-0.938048825803934,0.0591321474241376,-0.957165433162559,-0.837573173062882,-0.759758366195093,-0.211592701162194,-0.10244323745754,4.5212156293614,0.233420891323556,0.656442516050042,-0.43128588103506,-0.357023602036078,0.187764451928918,0.00310313872032168,-0.503800975998033,-0.380929398267855,-0.40535866357413,0.607299889058361,-0.145138766345048,-0.0948666204328714,0.437204485012243,-0.642205349015929,-0.522981610941759,-0.714534703567712
"chr1:198666138-198668593",-0.519688233513221,0.628253806584226,-0.332535778028601,-0.107995240116905,1.27115852214695,0.643409064683652,0.00650803430088049,-0.369247143812503,-0.710094701090874,0.0189907846862254,-0.811853399295323,-0.758837273967174,-0.668216474010177,-0.566303221665427,-0.263148823830151,4.75484045673103,0.233276222869622,0.711023632361398,-0.303296641050283,-0.281030514391739,0.0345386482559781,0.132821146048732,-0.483938101972144,-0.359130079907263,-0.462905833681322,0.46724510242912,-0.167168121094975,-0.30881108942545,0.343991773110805,-0.468716378295737,-0.707714784582508,-0.595425360476844
"chr1:198679053-198681819",-0.458310180062468,0.373683568141315,-0.28567369600398,-0.297612872300309,1.1787563893867,1.01199825655129,0.0639154025776584,-0.293323261976749,-0.574334871956214,-0.0671142912758276,-0.734325930423309,-0.635724627304164,-0.57625101005181,-0.619410349099737,-0.376709543022657,4.83683065911877,0.121493884207649,0.537678190282061,-0.34756145309656,-0.367976453685547,-0.0149439627314256,-0.027997127820478,-0.398704105967104,-0.365112585881381,-0.356037965195923,0.390805266612482,-0.233128675132882,-0.0858005439071429,0.380139989839862,-0.439996105787211,-0.760815685381254,-0.578436308653646
"chr1:198704481-198710898",-0.445918837750328,0.219680824613282,-0.413774931938213,-0.164076504278676,1.44910939597773,0.560296882029318,-0.0804527465453683,-0.246474858475132,-0.472045061581522,-0.091240854506725,-0.607722651305143,-0.593174334180875,-0.620126064476016,-0.445052842646951,-0.46146455432887,4.80243629031875,0.689473875131613,1.08944300371892,-0.313756217451349,-0.255269921868848,-0.146297274837629,-0.146537986144643,-0.463529044171578,-0.322621816861531,-0.386747317045708,0.0772367554961767,-0.330626705731932,-0.389715738109629,-0.0966323879785627,-0.482710123484764,-0.458685104042311,-0.453023147543492
"chrX:128914230-128921851",-0.507879144662834,0.165154528212576,-0.352631033049366,-0.32708816176482,1.79499876084161,0.961172034459265,-0.150604108422113,-0.427070137119677,-0.519593811222661,-0.0949823793938052,-0.604397951765607,-0.580298614000522,-0.558097949582128,-0.19795131878487,-0.345543169707742,4.76354686819088,0.266046973650903,0.564143759822067,-0.358138177167365,-0.445713943854178,-0.144076674374736,-0.22296724358254,-0.451443875500363,-0.451291446514463,-0.390599763199702,0.223011203983617,-0.175258336559305,-0.303104923778587,0.0169004477083712,-0.441114924491585,-0.234743194473692,-0.470384293896629
"chr1:167654847-167659186",-0.519089634282213,0.643730991535986,-0.265207020457881,-0.458663150787273,1.6364278270653,0.985808215862568,-0.124909734961466,-0.222081797273645,-0.497722694927678,-0.213806439528604,-0.814437804337509,-0.645481989141036,-0.550047295533174,-0.136614519807299,-0.220271204961102,4.58618813637098,0.516552826679655,0.992255521853884,-0.335000696967023,-0.311576823054507,-0.333729423964442,-0.0804145836804326,-0.577356232168643,-0.436051063099725,-0.313543061734205,0.0783230984753971,-0.45587793732245,-0.267095563249612,0.0777250922295742,-0.727193716631133,-0.424256175777176,-0.586583146425118
"chr2:68608136-68609574",-0.467466913999048,0.235843947867626,-0.229362411791326,-0.243044250023101,1.17975204187348,-0.407268779445729,0.359833853952929,-0.07794839283088,-0.542625342836376,-0.180099653985276,-0.673512840443724,-0.646450760757757,-0.559966246643823,-0.0647394641079148,-0.32166142174965,5.0492889399897,0.271589231445617,0.601020416893462,-0.200887538922376,-0.333007704150351,0.0829438798832207,-0.206675417528362,-0.497170071399047,-0.333334744746706,-0.368424668610468,0.172774015066448,0.080887926114675,-0.239670877500847,-0.153180297046279,-0.48518501156468,-0.372530708010507,-0.429720734992926
"chr2:68615723-68620194",-0.426721367604179,0.455877878475025,-0.293586163813742,-0.121639249510732,1.36953917439129,-0.24859077716141,0.242604681440224,-0.047501045791869,-0.717334632890229,-0.0395972607169264,-0.669915833187137,-0.683843366540794,-0.522077304181596,-0.109698308432637,-0.129366426655169,4.96630353846183,-0.0294060494071385,0.338364773595826,-0.258976109279469,-0.403583765888112,0.162009848420379,0.0291703845564212,-0.529758313141591,-0.339287248271421,-0.478318810832016,0.373997244475047,0.0612384014512429,-0.553947157184351,-0.0239561376989888,-0.472031018100033,-0.314551761470992,-0.585417817506756
"chr1:167667179-167673801",-0.475464379935343,0.494344391556392,-0.251058171533816,-0.259339633176034,1.24919190302491,0.936732869401799,-0.0507932388185474,-0.19057846896853,-0.611438874437521,-0.0425175578390624,-0.675167432377954,-0.442028009138976,-0.439558179759218,0.0780731267332387,0.0400411023569697,4.96115337232058,-0.213321991009929,0.0605719154873872,-0.459922858211647,-0.403383886785983,-0.188921958201331,-0.0742868410648282,-0.472679244993277,-0.344370576314136,-0.393522989083504,0.132906080930675,-0.339340372651611,-0.129087237764821,0.173224047657942,-0.481391621580468,-0.554792096310158,-0.633273189513193
"chr21:46315075-46318882",-0.600744620247224,0.697662375538549,-0.0909213185785984,-0.183284513322571,1.16649275234527,0.608937186365476,0.468087107985121,-0.267261757315102,-0.741678992783431,0.0916831706060623,-0.722954488494179,-0.585233130086201,-0.703706622035761,0.19394022153475,-0.0682038848650326,4.87707513819701,-0.247122369884878,0.0776413515862659,-0.362729167060457,-0.405811094337757,-0.10653521102857,-0.0472208364996684,-0.608862384690861,-0.366285331630561,-0.554145586343511,0.414924568060663,-0.437490799401724,-0.329023732540229,0.186153636303296,-0.516726979046936,-0.297653646330262,-0.539001041998947
"chr1:206299902-206305969",-0.424679296716897,-0.0647808415396334,0.134579095287948,-0.243632809319414,2.66788200511372,0.473721508661217,-0.159539271676125,-0.475614678021314,-0.389171270065413,-0.173345789927329,-0.670748309588313,-0.556977872083057,-0.54908815060317,-0.703902544580581,-0.539181437051982,4.28164429720644,-0.0800475958993216,0.207671483303405,-0.283741399495056,-0.155006231610014,-0.327781122972484,-0.303127536017919,-0.522193212715,1.06325504206637,-0.183058590555602,0.156836427459792,-0.526203375258589,-0.301892808694838,-0.077782477537489,-0.577426225136665,-0.442238079391613,-0.254428932641067
"chr1:6111914-6130822",-0.512166987735486,-0.348162867217375,-0.440110078752354,-0.373349161271179,1.72022960184686,0.227879606817098,-0.249995156201308,-0.280588482179979,-0.313492779021812,0.854589414255876,0.856260786356787,-0.483737595624655,-0.416042737571593,-0.574975323364606,-0.494499523433212,4.68384127852546,0.322324858144627,0.517687973345136,-0.458155112852298,-0.335362286499359,-0.418380614234249,-0.444104499982877,-0.554488084362092,-0.538501860186658,-0.281451570124022,-0.223291396157551,0.336693098259402,-0.297008886329171,-0.175906000098662,-0.626120017613013,-0.347655956042065,-0.33195964069567
"chr3:196381964-196386523",-0.503130781755339,0.125032004661767,-0.389632149842646,0.460460721641239,0.934536801822402,0.694103492340373,0.0240929636365735,-0.024715049158962,-0.169939128786304,0.836515416702477,0.301460953494712,-0.610618356314002,-0.458553809518315,-0.225040876164748,0.219521319114618,4.96311849288911,-0.361448788749324,-0.145168107749403,-0.53694928632923,-0.545687329199429,-0.197064294141781,-0.229777064541866,-0.639371978212116,-0.336579647793992,-0.503281876983017,0.0176353073894871,-0.531567323018017,-0.531511225926687,-0.259541919759984,-0.52406150278096,-0.402164423632415,-0.450672553334228
"chr6:24836378-24839219",-0.544127318348194,0.211811347712978,-0.252569264297915,-0.263923929699448,1.23773686337392,0.47214599441097,-0.170773787826399,-0.236536624405047,-0.470961265405695,0.349614619240921,0.162675926097201,-0.326959377833877,-0.0746396444513157,-0.424534341617815,-0.12896008096112,5.08153203876871,-0.237096866806584,0.184646183911303,-0.469068497391211,-0.502469851106025,-0.26280007563156,-0.160669143725226,-0.205480180190798,-0.166117273101053,-0.479273964152422,0.154665010268998,-0.400732434618301,-0.432909600650165,-0.0458728627628336,-0.557263641823163,-0.526862746352603,-0.514225210626238
"chr3:196366846-196381298",-0.391949014939811,0.012542859016052,-0.294785685701175,0.0418523513462979,0.47875984587507,0.345848391453398,-0.208543554940402,-0.144966820654616,-0.0791414372630826,0.130697463361792,-0.257626394925113,-0.354308959592212,-0.307602266256263,-0.450665527795179,-0.0901280424069981,5.3561780810374,-0.165369152384284,0.0409860107081201,-0.287912394775665,-0.268706185994518,-0.233078807975952,-0.140233966686363,-0.364267563084457,-0.319111157823071,-0.235522977029182,-0.0543646175377609,-0.281575871272759,-0.421245725138037,-0.158288573905308,-0.412061144795446,-0.326508549926721,-0.158900609993757
"chr12:57874717-57877578",-0.459655229810808,0.13724172312878,-0.260556467269186,-0.342943618726567,0.600531916793514,0.364805621174404,-0.0129524300202828,-0.0673971848929643,-0.35610597960718,0.0377004169199765,-0.538030350505681,-0.419637916598288,-0.537358880763473,-0.0596647725494812,0.273311281318998,5.23065897757604,-0.109303420108141,0.28874140044914,-0.466103200656928,-0.460795903822589,-0.0110847521650158,-0.12208118506167,-0.305481622636842,-0.219887269682941,-0.511467527675728,0.256412088061286,-0.260477345577523,-0.282865758351656,-0.061106253987833,-0.413795560342023,-0.358045467224018,-0.552605327385314
"chr6:135525188-135538902",-0.542598772232517,-0.435860257301824,-0.51944056783967,-0.203916862694336,0.0339283978697726,1.00386683708543,-0.472929583656376,-0.479604407216499,-0.337108292847266,-0.390164037642277,-0.569242434690737,-0.489892107941501,-0.553578306958315,-0.509693701819016,-0.530721884746554,4.59450718039105,0.369309891801431,0.521653035988077,-0.396395413538353,-0.115964160672645,-0.0668010513753477,1.65537205310858,-0.21678335342475,-0.506271408360383,-0.252393631056712,-0.236402415325203,1.23799624768645,-0.422027366641452,-0.382028399078378,-0.572130125165387,-0.124107992630852,-0.0905771090744467
"chr19:18388370-18390463",-0.545141930365736,0.0153292761606214,-0.386353455716487,-0.450047390871928,-0.324637807694514,-0.0829814414946908,0.236594075657208,-0.204160452792227,-0.306562506044562,-0.606666390793419,-0.77011250643397,0.034533631944472,1.14022381622108,-0.492992468578848,-0.26211491182726,5.12208042242655,-0.0331174247450464,0.0556785598707378,-0.526754185136876,-0.191112698539567,-0.515215842522414,-0.0879481725942144,0.138131595578642,0.206363119596566,-0.354217226846111,-0.142832913859501,-0.454981050837605,-0.164607448338103,-0.235238715175255,0.090307947858171,0.30968298077166,-0.211128484877368
"chrX:45624802-45627683",-0.646431416508141,-0.178011962577761,-0.430475830193513,-0.584464019287738,-0.1499693495942,-0.362766933086371,0.00496372175183337,-0.119473882116141,-0.396049226661478,-0.03076909773761,-0.581794206500266,-0.625904732542889,-0.510582369425399,-0.448333724757574,-0.366904714566015,5.06372855759351,0.800533137435562,0.375593294339854,-0.0747350252139739,0.00862510345148845,-0.183431449098458,-0.501566637934764,-0.246912799199,0.690275099396916,-0.0449734836631944,-0.254277952233901,-0.144743163950215,-0.499324585811141,0.176077489049007,0.730691725228439,-0.00242144683259013,-0.466170118754274
"chr9:132686405-132687139",-0.598047254822745,0.063594187012847,-0.30099371970637,-0.713634786853019,0.264860434399453,-0.311664968912743,-0.245507687600613,-0.365028368022598,-0.797662490111212,-0.622025357851827,-0.5345349534398,-0.874422066944206,-0.207333282161828,-0.507022632272469,0.107968484750068,4.73104279113849,0.9657307109661,1.00914462908,-0.682086582652304,-0.531994000465883,-0.288218494719369,0.177067043838087,0.217046584133781,0.524756734828917,-0.43309216787494,-0.220759169229211,-0.252105695307371,-0.349948743446965,-0.207267528768941,0.385853537965311,0.998677058382107,-0.402392245330741
"chr3:18487180-18490880",-0.79601891964474,-0.549539185176704,-0.572703277381339,-0.538377913811711,0.53802436151073,2.73804858829693,-0.437711005038565,-0.384716065253977,-0.186356461855915,-0.216674215640933,-0.519781827526367,-0.853866678195218,0.332562439635754,-0.517988144534258,0.135149400609047,2.95015763317403,-0.49237216170589,-0.415720903324976,-0.655945241148673,-0.326664739585465,-0.283261866717524,-0.564293558270449,0.24192383457324,0.197321998799221,0.455702382283123,-0.564666166621531,0.265016596702515,-0.385822433645766,0.140346099820893,2.78656148853507,-0.821408577147663,-0.696925481712896
"chr1:202117927-202118879",-0.54767484214935,0.185395871459503,-0.444629364318892,0.000949590483905752,2.99937731851914,2.49255861095023,0.199915255827957,-0.422551475083021,-0.733581631238011,0.200694674308969,-0.946742933310982,0.00576154289905228,-0.878239126593015,-0.301424236626094,-0.704376329284413,3.03568054730691,-0.213168131164957,-0.0549950172101815,-0.313369632583066,-0.147195800157999,0.0578012448486027,-0.126705533925951,-0.672917372478805,-0.538537126892131,-0.399646576266907,0.520570948317244,-0.0942903970987302,-0.199201859122508,0.0996215827414542,-0.985669561468166,-0.647367658282373,-0.42604258240741
"chrX:128922653-128924816",-0.430714222258374,0.2842696742142,-0.185357489032273,-0.243890604080952,3.4368881906049,2.87634304552927,0.32037251425941,-0.280421485902659,-0.746170354138225,-0.0110972024634451,-0.834299880295177,-0.784241656962872,-0.804014023110833,-0.161524815998782,-0.485442918901146,2.1650506876487,-0.0703578686423747,0.131100378381548,-0.481759180972309,-0.242562526014427,-0.0440164234780818,-0.260920914681911,-0.643183363353119,-0.58907228392973,-0.325127357365705,0.389765591001797,-0.4451623185964,0.167241867840021,0.166771261807111,-0.817565585463992,-0.654752121726011,-0.39614861391815
"chr10:26822554-26824903",-0.134687571398167,1.0172626697673,0.690249668400175,-0.560364504049254,1.58173513460231,2.36398347968513,0.548364212350805,-0.184774745939514,-0.807718289316397,-0.298933893715809,-1.09052075217714,-0.844982237933953,-0.868228631731801,0.346760432584973,0.314245097146818,3.44126588416972,0.0469077381134693,0.439501307225481,-0.727600400857027,-0.595314623187263,-0.37128779938353,-0.257046656735537,-0.786600297367282,-0.57943835685135,-0.455002383678465,0.0867146032703896,-0.685751644572313,0.756651185940506,-0.115318038450176,-0.891421440580993,-0.594092105001339,-0.784557040329776
"chr1:198608571-198626582",-0.439852256517205,0.189014374165659,-0.465617687976652,-0.231893101644985,3.19987146149621,1.25807730578193,0.541400633931838,-0.130869115158606,-0.544142423869145,-0.0724172099108947,-0.822282443747002,-0.713801660255306,-0.628554061090856,-0.348774042707843,-0.568674931008635,3.77945913628115,-0.269340218746123,0.146659184090672,-0.414942322463301,-0.257896817958442,-0.0890711766835961,-0.194939433614122,-0.512748135299703,-0.451712225501916,-0.305092839722174,0.179739153248379,-0.391979613163915,-0.136909607153921,-0.0169132904938156,-0.23624163178718,-0.581079530266844,-0.468475472253659
