"","LAML","OV","ESCA","STAD","BLCA","LUSC","CESC","HNSC","LUAD","COADREAD","PAAD","SKCM","UVM","ACC","PCPG","GBM","LGG","MESO","SARC","TGCT","DLBC","THYM","KIRC","KIRP","CHOL","LIHC","UCEC","UCS","BRCA","PRAD","KICH","THCA"
"chr3:152020338-152052800",4.66046184701579,-0.568360416083668,1.50499654472958,0.98632928524993,-0.13328158088441,0.428836520841476,0.139016938432572,-0.024816428188657,0.434281285992308,0.0367098173888216,0.119279403567398,-0.396414521519556,-0.903593310218318,-0.425809627074682,-0.164168777828234,-0.823774280304345,-0.58557049213581,0.0401576573368094,-0.263679014128145,-0.814642457513753,0.0025448498569784,0.267930378124696,-0.0234873184651938,-0.556525967248891,0.338633764970669,-0.590308164425829,-0.718539605670695,-0.663200092870247,-0.117702872217512,-0.38993032275302,-0.208337402263853,-0.587035641712202
"chr3:152133000-152150406",4.62631442556399,0.531491264455073,1.44900609245924,1.43367178532003,-0.346721616013259,-0.14690621033252,-0.197979565474557,-0.205618243307685,0.438910966072668,-0.394540665598092,-0.0655249312456638,-0.156499864719657,-0.776670456269785,-0.538627351521252,-0.76512941461846,-0.793523768320298,-0.566941653849799,0.081851747135096,-0.016369296660301,-0.703654663645167,0.0772530993412463,0.015674803531216,0.0273573192233977,-0.306381219822466,0.31187291294894,-0.429506115207917,-0.558659157422662,-0.5518197954226,-0.149310698895411,-0.538985474330188,-0.455439485733939,-0.328594767639221
"chr22:17579877-17581145",4.65607073203659,0.205243396540539,1.44066758803879,1.0883884405658,-0.0630351696003149,0.291063012622933,-0.234739474215755,-0.331438405500288,0.380826272757705,0.0676572910935106,0.345410909820269,-0.0828685148720285,-0.863945031130837,-0.673845873807184,-0.922345435684799,-0.619238939307247,-0.173854534683878,0.0153311041428811,-0.448016624631524,-0.570405708994046,-0.236704345400447,0.254213541138251,0.265131202236625,-0.35250680884304,-0.0766074429226724,-0.708587567927585,-0.868504171035142,-0.772833340288542,-0.0401223244353132,-0.25751701019463,-0.330194842291652,-0.382691925226958
"chr17:26989460-26991028",4.12505696138363,-0.188922147865629,1.95422929997811,2.05222753563279,-0.338094859360354,-0.199055453913202,-0.350091325765565,-0.507823465444147,0.374915083718115,-0.0902470913719895,0.115054297275683,-0.181058164446898,-0.410447352954828,-0.537827691783643,-0.0327049660462123,-0.559608691431682,-0.162577806116784,-0.484443904001662,-0.865702929212273,-0.610626469300285,-0.524229499648367,-0.498192325785489,0.405373563945967,0.0376727722941928,0.032211983044893,-0.701988743268637,-0.629230475322405,-0.837033399519226,0.559350725603709,-0.449421692295776,-0.488898365935918,-0.00786540208611689
"chr8:130909200-130913629",4.40882673934011,0.105998809491698,2.07582380009543,1.8522545910238,-0.166339759263568,-0.218506041571099,-0.183109788074314,-0.272944674163017,0.0695765987480371,-0.224428219973612,-0.171398331000621,-0.423799846778674,-0.558592427333022,-0.527113111964296,-0.38360165790863,-0.63925174747109,-0.122315354741715,-0.282840883771467,-0.529920714211071,-0.406777411208988,-0.091776645187782,-0.502475854302447,-0.121466491898162,-0.305095381961038,-0.0825093819879777,-0.579519063897226,-0.381567434640383,-0.329017470362563,0.325646186894435,-0.534745118176459,-0.407460364827235,-0.391553548917053
"chr8:130892804-130902611",4.28570830512683,0.122450878341018,2.03031090734552,1.76218016864757,-0.143346905242923,-0.0493402750385505,-0.128629015506987,-0.227202050097828,0.125824518737163,-0.0122485081794423,-0.00898974044418669,-0.313273720228725,-0.638805561795778,-0.636738537567532,-0.401570472096229,-0.562957500968158,-0.163522238778963,-0.269295607400224,-0.723069124216707,-0.41234479791008,0.132700368678739,-0.612881700468246,-0.147855255945814,-0.340066205407029,0.229658885538534,-0.74628061473055,-0.545324689421584,-0.666321516528334,0.612327681144418,-0.684626844959708,-0.421287470437412,-0.445183360188795
"chr12:46648819-46660908",4.24620142612945,0.234990012213794,1.99617906425988,1.65289292230928,-0.0459233779780833,-0.239655365494934,-0.250654497115935,-0.349574383529293,-0.340948332413238,0.598738126716922,-0.180757924177481,-0.643109425825845,-0.761951715392037,-0.63088706369465,-0.535326913582232,-0.746209573951758,-0.577121760283296,-0.549548656581651,-0.578398296612077,-0.641448667084297,-0.0492629696779569,-0.255626705057972,0.28841634549754,-0.128219134599343,0.117480265153706,-0.606601256642812,-0.345610716577272,-0.370349156223648,0.533747566878758,-0.569833214765519,0.298281054960787,-0.569907676858781
"chr12:123374806-123380399",4.33263913035648,0.176387180603454,1.81819820694102,1.90645622633456,0.0413124223302839,-0.137851399487924,0.0185963179181509,-0.123634924284237,0.115818783937571,0.105164437344724,0.501582839722562,-0.55815347710224,-0.781920811791671,-0.621875476805998,-0.40964060534674,-0.434585401866402,-0.319110786912121,-0.350247821273294,-0.691435771429493,-0.577683138731023,-0.74509806247719,-0.580069730965531,0.213174459180895,-0.193309684137415,-0.323355643490649,-0.69281498571684,-0.465964454114492,-0.575035801323766,-0.238288081618759,-0.258086910249961,-0.0708730365316006,-0.0802939990123418
"chr8:37735735-37756489",4.25770868417125,-0.157258951867487,1.98240212724888,1.87245894847806,0.115602822484942,0.0452813858092495,-0.145610592256567,-0.372690533741321,0.433214547583665,0.248815570041976,0.251862906156112,-0.552001592511114,-0.692626109253747,-0.658782801439891,-0.660067419760958,-0.809362991351655,-0.692223212637585,0.0635046200601035,-0.647248583480014,-0.468963865592289,-0.224771726367369,-0.450018073745813,-0.304962285423103,-0.32143630590563,-0.072568857935886,-0.592721561989134,-0.356883058920283,-0.539605665807163,0.145563467021525,-0.458717702738193,-0.178044185797932,-0.0598490005326301
"chr8:101947383-101960205",4.37869728089028,-0.304565768069981,2.1343866662081,1.53066515770086,0.239210736218455,0.149959703684187,-0.0208401370778202,-0.0979147769879398,0.0897785465498545,0.153771876055546,0.167462954263909,-0.567676715205634,-0.678712599639389,-0.424011244309916,-0.106202784288515,-0.891227850966529,-0.706561992955987,-0.288587250173981,-0.588908039379098,-0.499510720549597,-0.416701712291907,-0.535667172475559,-0.133559002003015,-0.444542849666952,-0.0319553301091948,-0.751012018030887,-0.414078536933063,-0.310215172975609,0.0619032435242493,-0.0823635378027028,-0.176919449605524,-0.434101503596638
"chr8:101944421-101946985",4.03895064888842,-0.107255143423084,2.24403037022048,1.82408903640422,0.265234330270002,0.346100713168963,0.0400351321946335,0.0540785387562106,0.16040128297538,0.356241234005916,0.179893589046402,-0.451465726383956,-0.711745123224662,-0.644508482597085,-0.207895324788971,-0.993863103239514,-0.815186227445241,-0.170884598101229,-0.618830762305927,-0.530582632791636,-0.347852761854607,-0.656691753994611,-0.201633812888467,-0.565148731197055,0.0088030815545928,-0.830824867772896,-0.475838871643536,-0.558361836804322,0.141295976429559,-0.0862483956635145,-0.254506513926092,-0.429829263868376
"chr11:75046330-75062532",4.32850126082951,-0.0184446938079118,1.23752823822086,2.13511629721254,0.122519762918537,-0.575450420788105,-0.392262105852428,-0.682815695305923,0.870546160296066,-0.105446058050358,0.0921520654170097,-0.274640301415627,-0.407035449466188,-0.772012825134808,-0.564181340136371,-0.660834565800546,-0.40285004674254,-0.0182717876267924,-0.349048900049117,-0.21769358310654,0.19405478435128,-0.41611535556481,-0.0448774626559309,-0.463512597110742,-0.315234540046461,-0.305586403198005,-0.385170805507891,-0.30474323152409,0.259700624104682,0.188935437062595,-0.925745976511326,-0.827080485010574
"chr17:70721853-70723492",4.08658322876886,0.00367288508098323,1.75625143528633,1.58130829067355,0.164998706279621,0.270453435365338,-0.189439421166054,-0.0805054843928011,0.767980739909666,0.147630018566331,0.0153329376459639,0.521245866838455,-0.424911697118999,-1.00542131726406,-0.78094609128777,-0.527647195335275,-0.726946614420058,-0.130704966111561,-0.554028856452462,-0.508447168793254,0.0880351802626635,-0.7030878495983,-0.410275732086227,-0.588502978518979,0.0891811606223767,-0.288726060809467,-0.429801289116351,-0.473452343058457,0.857712925864533,-0.774091182361725,-1.10992858226713,-0.643521981005738
"chr21:36206998-36228486",4.37115465598094,-0.0082858237185149,1.36629366306221,1.14735952004873,0.321408400004302,-0.0953078177904665,-0.355519898038665,-0.400143650627245,0.368317781071353,-0.393072976633804,0.098908987685573,-0.569753597674549,-0.87244171168322,0.953616592798956,-0.684454375724712,-0.598673183905903,-0.739135878571961,-0.228180230502075,-0.403005357395163,-0.710179738974103,-0.514896439692168,-0.530665562385534,-0.229033400535636,-0.634378936487097,-0.302776482571766,1.13501822299821,-0.57579700166182,-0.404545692612517,0.714241260391734,-0.562143306528826,-0.31786326706116,-0.346064753265105
"chr12:54803619-54805518",4.36012529423237,0.0804784352971767,1.62373102559828,1.32725874692493,0.103763262278469,-0.106690122589476,-0.226000996878564,-0.0654515526978237,-0.150230852209762,-0.433745101573965,0.413989395518482,-0.628386437540126,-1.09347185302301,0.298471421331972,-0.509238080146832,-0.447976230359072,-0.703786347729095,0.145471040650423,0.694310298988324,-0.640644443952771,-0.603583206149638,-0.720599417469267,0.72797225544871,-0.680886889454132,0.301742993678802,-0.33361701334601,-0.65741648663907,-0.411482775491639,-0.317756181127381,-0.124208208139807,-0.738149425403262,-0.48399254802724
"chr12:69015371-69018188",4.56876315686382,-0.28820705642091,1.7365193856941,1.45119343561224,-0.0292939751985959,0.0228914384036729,-0.150841759711107,-0.410134259034896,-0.0502220732479835,0.129341247907254,0.0722771212048769,-0.398716035224765,-0.870145771137915,0.0887440160813626,-0.511575537578976,-0.640650967612842,-0.714817417501715,0.219639170168527,-0.150496359686135,-0.528803605100302,-0.225962280005848,-0.428475550856829,0.230796262323087,0.0851687606654186,0.145887043947676,-0.631998069971236,-0.603643317778539,-0.4024573144305,-0.00371891451123714,-0.617215618732567,-0.432965742220802,-0.660879412908333
"chr12:69021255-69034714",4.49592930752768,0.0656308965027247,1.94384468867792,1.79926768973205,-0.0239211360912937,-0.169556683145673,-0.259570267941227,-0.359344588226594,-0.0262815511991262,-0.107582164862083,0.158036058622475,-0.431376797099739,-0.755841847529948,-0.327859128765433,-0.459647626591776,-0.762527177679632,-0.570182606406939,-0.211487356854061,-0.257981375749123,-0.428180390160968,-0.22146679040947,-0.345195849413262,0.101533956101344,-0.176517569454645,-0.157319172762211,-0.530103939438457,-0.419759800904261,-0.426202363508576,-0.137410256353167,-0.325812853402356,-0.312422410075547,-0.360690893138628
"chr12:69004936-69015126",4.79547266854147,-0.24173728992046,1.55748873661947,1.46105180308316,0.00449021107508483,-0.0765978324340722,-0.172193084122996,-0.412932252392388,-0.0906154044488847,-0.0570875709087554,0.0452077701833302,-0.473411867681686,-0.7804915943362,-0.0876221595669622,-0.394331187969981,-0.684153824572303,-0.579574844107691,-0.147484392903773,-0.179987851591317,-0.337761919112827,-0.154157031989885,-0.262378807365873,0.105394314461862,-0.189879629166841,-0.101111414158148,-0.570202049191327,-0.393510913649402,-0.269095765819487,-0.175779146559588,-0.364669018306332,-0.260053644124136,-0.512285007563057
"chr7:158581208-158586241",4.51770452792566,0.65265852288115,1.67358046312501,1.37243036898893,-0.153710647500906,-0.0671078710223296,-0.196834455806686,-0.483494895599985,0.230663163106908,0.0132148081048559,0.252190387499679,-0.0978669356746395,-0.761623305354064,-0.210110311794147,-0.373979048434596,-0.478436928438827,-0.0645344916968241,0.266761908809216,0.146716453258027,-0.769430403926833,-0.71236622746288,-0.481315389290007,0.230862232289496,-0.355353319963506,-0.529041340395157,-0.776094691365378,-0.586312423474412,-0.587868662158893,-0.0499312629016399,-0.519539847058288,-0.526426865046856,-0.575403511622079
"chr14:93119520-93125406",4.84320224298028,0.328672570090347,1.10567326551409,1.30232717367364,-0.3108165520996,-0.369970672434518,-0.320655396063378,-0.522702339960193,0.150888603757807,-0.485177166702778,-0.00639187657296506,-0.188586533551099,-0.864943616231531,-0.0371514203938048,-0.554736446181897,-0.139213291590429,-0.309185825595949,0.0278792051389289,-0.111106809046889,-0.767318319482059,-0.291386650411732,-0.371474376650741,0.708568841257584,0.0182398610839134,-0.358352739931009,-0.514313206628495,-0.39611205244875,-0.269180225262046,-0.104739755358709,-0.464977387384849,-0.349700216372873,-0.37725888714029
"chr2:10464622-10494242",4.78850907400144,0.380736018911751,1.28308790497727,1.18558011633964,-0.319710254682738,-0.289565366304589,-0.348217996391327,-0.49781016244243,0.252664782033003,0.0133022484781018,0.0389676114027583,-0.330219140686633,-0.547393654302707,-0.379113063019202,-0.351645145505704,-0.546977850057305,-0.34754923596932,-0.0587905706052821,-0.484251260122215,-0.529453283417507,-0.357123771073596,-0.320817169919273,0.999040996197641,-0.182194082584401,-0.216516653730089,-0.18761948229892,-0.388940945312673,-0.357523549035477,-0.245583744488431,-0.498851401407173,-0.715936092971843,-0.440084876012774
"chr19:3454448-3456448",4.32354432013844,0.730127679622092,1.47359951542665,0.765663566927587,-0.75038040555969,-0.220182481576536,-0.513832406588651,-0.772749732082496,0.142272995263231,-0.503789839300037,0.287381435797581,-0.302097815184287,-0.778534640199445,0.536467747966584,0.00522703654523465,-0.143890327842723,-0.289654097693865,0.0665103945149572,-0.0102870982989223,-1.19682032226428,-1.01992287810171,-0.940919731627756,0.470756260465388,-0.464168647921828,0.195540155486423,-0.23309256217572,-0.808300668089734,-1.00613538787601,0.598712680891143,0.165593627442351,0.356140738779477,-0.16277911288345
"chr2:28620077-28626874",4.09471017779216,0.320370431328036,1.33480415649144,1.02235585633314,0.556333444861519,0.237119083767875,-0.167873159705065,-0.29770274667212,0.0837788311867005,-0.127356799698181,0.351077095841233,-0.944234706975182,-1.18093366589859,0.411144771665871,0.279230700562567,-0.897228673828228,-0.887618118666794,0.798872668737575,-0.333099476451133,-1.07253182206927,-1.08236706864141,-1.01007430132249,0.875287914450633,0.295286516684172,-0.113548561785,-0.890447441009738,-0.495881939542619,-0.550605547846912,-0.00613935701411703,-0.103269232927802,-0.0111623215451267,-0.488296708103148
"chr10:89640284-89653682",5.27066380498137,-0.495697147223736,0.503525945026453,0.359043584727465,-0.132301538716679,-0.23691321958011,-0.223451098482505,-0.47087153920345,-0.24024460643231,-0.209549175338621,0.00154213191815493,-0.244735233578014,-0.437237022195592,-0.413443030612645,-0.0739357822543303,-0.598216545797753,-0.341834292786852,-0.14537488608836,-0.274576462093441,-0.211186620107348,0.368761520272237,0.301383228813599,0.0935748509618416,-0.271830718258473,-0.19649587065837,-0.499211911398836,-0.0466827053364507,0.0558713584213261,-0.217349227932541,-0.0354702354686764,-0.542799921642395,-0.39495763393496
"chr15:64924213-64935869",5.27133345939569,-0.4090637651834,0.760541707009876,0.540925562643322,-0.00730165163828579,-0.165286783124255,-0.10527195631198,-0.248033410666593,0.0172113477044282,-0.248435491762462,-0.0378464849808859,-0.17288306443975,-0.520142423383832,-0.398604483093578,-0.128668269684265,-0.781370842767537,-0.162451082863285,-0.0527179690955999,-0.18454626229484,-0.447710844849443,-0.237167321600092,-0.355861346910362,-0.162057801281982,-0.325083279150474,-0.127230608733157,-0.363103738831608,-0.190003229710655,-0.124932724840516,-0.0621950527891293,-0.0463643051935216,-0.297597388957295,-0.228080492614531
"chr15:101729872-101775187",5.27236160510881,-0.455780120564784,0.391748556708351,0.509058515296509,-0.136616149711049,-0.150399847491849,-0.289431558904269,-0.412628365286984,-0.198440340513367,-0.0287776567694869,0.0532455746425426,-0.225403508858716,-0.754772710746739,-0.187327949046829,-0.220818349220413,-0.706390277811858,-0.189100567003506,-0.0245599554050263,-0.213881098739726,-0.33951017636128,-0.301439269747969,-0.364736295885588,0.349057683109137,-0.24667996890427,-0.276569778557246,-0.231869252347462,-0.288307884819007,-0.0376984965999329,0.096493328017333,0.156868594668762,-0.136901775338018,-0.410792502916061
"chrX:56785272-56841872",5.14794376901986,0.280601163914633,0.66464126273188,0.625312099601697,0.279476312672344,-0.27528944341108,0.0812224443224946,-0.217105158157246,-0.400646966582836,-0.488021447747272,-0.228536738892673,-0.314455841922122,-0.655589017587469,-0.331250325528916,-0.199440441185047,-0.429154274684089,-0.444549388861036,-0.325071662467946,-0.242787953523366,-0.450789511607954,0.248890922804913,0.119123978638132,0.164878906756614,-0.405863152764849,-0.37710301297201,-0.695897129590383,-0.0689730684311916,-0.011801643141896,0.218262040610441,-0.476357481860087,-0.477940088953804,-0.313729151199732
"chr16:89488734-89497564",5.18653941026003,-0.406403223568996,0.846044819390486,0.401120109562547,0.222718873445167,0.323629214018068,0.0287069915764348,-0.105295039735699,0.0816600445911522,0.0729492784339933,0.0738342265287015,-0.23242485758311,-0.73249723101815,-0.375480992815534,-0.355341529430731,-0.61866726588457,-0.333186562914743,-0.0917996488648184,-0.434311967970086,-0.419806497471428,-0.147057273072322,-0.11847649921197,0.0803014179953597,-0.250050153959461,-0.202310515237459,-0.496911080961042,-0.259841803642146,-0.0951743673211255,-0.349755486334852,-0.440872765879917,-0.446017582281112,-0.405822040642666
"chr21:36265360-36421039",5.1333779834447,-0.237004014308459,0.872970394330967,0.71899792355108,-0.119050312266249,-0.181494818964435,-0.237883966283178,-0.0943167373818704,0.192151755705728,-0.32759508293302,0.076406404673067,-0.215151998449728,-0.575865487838939,-0.458217776932428,-0.468466953164971,-0.558459562236485,-0.373066382758152,-0.0528584209412343,-0.16431248098873,-0.501837826345192,0.320879628876692,0.443722532667785,-0.0495691089806582,-0.357081251989661,-0.285415586724634,-0.32966691547198,-0.419191546487375,-0.356739128248847,-0.0886459070406192,-0.48723648341366,-0.467263047153508,-0.352115825946009
"chr13:41533252-41556019",5.03846019764661,-0.479775522906038,1.03791901210036,0.97618282987408,0.0384552709719126,-0.131500398807886,-0.159183711770237,-0.324197471748959,-0.104023370015744,0.258199226929812,0.0908621348225094,-0.238865276046623,-0.632851598793729,-0.553125496644727,-0.473758350977209,-0.714071036370681,-0.472098806914575,-0.125372957323262,-0.447439241384309,-0.477047920648605,0.216970148982118,0.183506611735471,-0.0237780754756494,-0.365405411109923,-0.187743427912851,-0.477392746819597,-0.29656190136536,-0.361543837388963,-0.0915527782483783,-0.238258888393002,-0.437964495722345,-0.0270427102742167
"chr2:238601264-238617087",4.94832412592371,-0.275467489740271,1.24098118201267,1.11034110380251,0.134499708331422,-0.410499831511678,-0.0632313889863205,-0.35689472346137,0.00259266361622426,-0.0757447879221102,0.115397527031387,-0.411783903854731,-0.857686993212812,-0.710953270930434,-0.230674690631041,-0.686722339689401,-0.322536006818388,-0.12099074911564,-0.227915220705767,-0.547634225284087,-0.0204166805424113,-0.229570335307558,0.072469883692217,-0.21968564928931,-0.142728985313072,-0.536341866321888,-0.117711070747799,-0.236836192028149,0.0222536697465625,0.0788804112166744,-0.508564561200253,-0.415149312758886
"chr2:209170373-209176860",4.8509191902536,-0.459772885330236,1.50261704076201,1.10310038419229,-0.300240499907462,-0.245722835048498,-0.42263354641176,-0.681094555753219,0.00343211447270704,-0.0407216991830401,0.019884454801412,-0.140281485485715,-0.802421283312935,-0.53731519651249,0.148062728435061,-0.539828117717888,-0.022838382680736,-0.305680488036901,-0.490184609884744,-0.5566547424253,-0.136370230614836,-0.083502004787917,-0.0621730463396061,-0.272883988093732,-0.0782016371912026,-0.438063252866448,-0.33274685981146,-0.513457524143577,0.0256535487739354,0.39389172598853,-0.48555880239534,-0.0992135137445047
"chr2:28975142-28981783",4.87249032533166,-0.101287232230444,1.47206698770938,0.968511264339451,-0.0776123783639009,-0.0184555324818644,0.130070912277036,-0.410783469297988,-0.119408094820886,-0.436694383904935,0.150049881728025,-0.510655012690796,-0.742238431623258,-0.34057110783371,0.0401397362519228,-0.389957972646496,0.00285500708531161,-0.392389575706126,-0.107171237951673,-0.736012920721755,-0.596098894779631,-0.445243273197007,-0.0896933591175907,-0.425859507854166,-0.36693984049286,-0.785578006719003,0.0747915211263733,0.0118841136953258,-0.380579344440642,0.310040595406982,-0.416729178458012,-0.142941589618719
"chr2:238636678-238642317",4.97207095503497,-0.281792591438157,1.11957473646176,1.1239394199249,-0.21853178024199,-0.483041211477364,-0.379377094642317,-0.356705412222127,-0.227568522688953,-0.376148087459164,0.00697214912766244,-0.424777416609568,-0.597400296329206,-0.520829518027353,0.445881593619264,-0.705968424545895,-0.160094778316487,-0.195534922035432,0.0896076149336435,-0.550957626925494,-0.220396652539607,-0.470858253612803,0.016163533968494,-0.304715336059156,-0.310498919505847,-0.140345360641414,-0.410028979030024,0.186548931046972,-0.0179162599226911,0.204669129814675,-0.380029794282981,-0.431910825378317
"chr17:2884642-2888177",4.87965272797786,-0.276203356015557,1.31668582921329,1.31539583052969,-0.281688624696335,-0.481722429248689,-0.309590845630333,-0.523487076437329,-0.159461525306075,-0.14867903422823,0.183187478576029,-0.465147776471416,-0.542319832411944,-0.0770745133977081,0.52387415883862,-0.65238184494609,-0.147207732337422,-0.31436873933008,-0.346323208962105,-0.485087702018764,-0.476748058096248,-0.427779525021044,-0.439848349566386,0.0567085495001295,0.0493472937507068,-0.476202862470077,-0.0766069147623714,-0.368155510336303,-0.301647639638975,-0.0630286623222995,-0.289325624612311,-0.194764480122228
"chr7:92252500-92300449",4.87739327357744,-0.296715373044807,1.43342193243361,1.28141190799498,-0.288373268831848,-0.145091446583837,-0.247398556664008,0.00362041685773794,-0.214552648879322,-0.0172990041067815,-0.198003253098711,-0.124966187046038,-0.690851074657027,-0.365180560782365,-0.251757427383719,-0.033008082413173,-0.368690442973,0.146552609277544,-0.412078735851895,-0.603484017362178,-0.206911207764469,0.404513995256622,0.00632570317179251,-0.269334500992137,-0.484193677034224,-0.380214509314608,-0.45289180515829,-0.300960756827337,-0.358770929187237,-0.374633997077976,-0.523656956217136,-0.544221419317599
"chr17:55489662-55509847",5.12153539345591,-0.251673036325403,1.13465942458849,0.971111054228229,-0.20500611010163,-0.311352824182483,-0.37711055037711,-0.476965551732737,-0.305061064637926,0.132944569345153,-0.261751579693012,-0.254343352240589,-0.596158075043453,-0.205760101521289,-0.201316001163864,-0.470530525541936,-0.133291327905778,-0.200443587544222,-0.393784453788809,-0.519905935380059,-0.257251371854066,-0.0249506025385528,-0.204460266088232,-0.193611977042013,-0.17245738450081,-0.0583549738668171,-0.296373913652353,0.052111276025833,-0.0917491247152688,-0.305790670018899,-0.353447470082062,-0.289459886104237
"chr6:7109035-7139378",4.88211061121082,-0.185676939307837,1.35158894923119,1.5141673271168,-0.15536410988056,-0.105012701881206,0.00543878182207722,-0.214940240914303,0.0493172999191472,0.0239692550266164,-0.0740850897396456,-0.35194466443458,-0.351978147852055,-0.403935307263498,-0.560296110928177,-0.731418974873338,-0.533563097646997,-0.368626259414523,-0.430437620046046,-0.544348911502753,-0.282219843590378,-0.214228926302538,-0.03364008019258,-0.213045046367049,-0.227780640982804,-0.235510039641086,-0.185865668866382,-0.355516207449988,-0.131224495629375,-0.310384599076857,-0.381991635863881,-0.243556864678217
"chr7:101559967-101575523",5.03330114671847,-0.355119328156012,1.21238700728598,1.04672762083624,-0.327269818628599,0.014522450659482,-0.199432010290564,-0.217357225494607,-0.0140054273258458,-0.164426778502546,-0.157185369108961,-0.101984872905104,-0.813134878468295,-0.333958913781897,-0.399037040670939,-0.858959903537696,-0.144165241522981,-0.236589536468588,-0.218434824387651,-0.586733913207593,-0.0623256193420845,-0.000118246761035111,-0.00135546294644819,-0.0278805110293445,-0.245031417565685,-0.376741114685417,-0.282104529666779,-0.238916271021404,-0.235994605144505,-0.281262139882172,-0.14427437796176,-0.28313884703566
"chr8:56815514-56821420",5.05642334308717,-0.106288087781674,1.20016560528123,1.25835540172892,-0.218917673097435,-0.244145203518986,-0.26437357424644,-0.358730086405053,-0.110760254783358,-0.330650940110143,-0.243578959203114,-0.26688659960526,-0.501315057161976,-0.306965511945528,-0.153605231637637,-0.688333346787464,-0.164213769194052,-0.0937026971412565,-0.15550898724679,-0.462353181801276,-0.172193606340575,-0.349272064577433,-0.140826425222644,-0.305163838296864,-0.2942641616298,-0.188006030080531,-0.243101126578051,-0.312067481930364,-0.191972978491398,-0.258808824829499,-0.19805929816123,-0.19087935229149
"chr8:27184500-27238068",4.98921486213276,-0.16559547319134,1.32887352659577,1.25532401207169,-0.210721878067967,-0.250656940482301,-0.206803797886958,-0.20937000196929,-0.0798712887654988,-0.230557212995966,-0.130671899451983,-0.263551023406299,-0.728422043312947,-0.35470195482047,-0.343191508504093,-0.462389743429898,-0.25335770467847,-0.113432725431685,-0.308256759954169,-0.506453967313547,0.133339910660542,-0.0300859273528989,-0.152448338799326,-0.115085867790993,-0.300216861569785,-0.434697891635187,-0.342360189036159,-0.491035107616763,-0.246951359970011,-0.22025234610635,-0.39106387389289,-0.164548624027512
"chr3:49413124-49444045",4.9804487367144,-0.0403944747751207,1.1296437004153,1.34342667154049,-0.0662129428747677,-0.31723695179797,-0.129076352242236,-0.313825735757348,0.0185267239577835,-0.156527791974141,0.0631156193519099,-0.208266491607358,-0.721212339153658,-0.439732913990713,-0.355586871665492,-0.840246616583019,-0.235135115990311,-0.104191878221231,-0.213692844685709,-0.46530590388067,0.127682171895079,-0.243577207474195,-0.210121296283972,-0.192995344845299,-0.297349860959604,-0.443042593447059,-0.140837952953701,-0.222567594276099,-0.277826787283934,-0.346472784618779,-0.392918491765619,-0.288488484766952
"chr12:12039060-12043775",5.05352196767753,0.138716932784467,0.877755292588409,0.860246996656654,0.117249457963508,0.132239941970043,-0.294609791993843,-0.483151172094666,0.092572260725201,0.0103513158384323,0.0577325796645433,-0.182478202105249,-0.851315809866347,-0.513744037392806,-0.523104435218948,-0.447174353305909,-0.279053260849707,-0.419683728264137,-0.286995936998663,-0.436168698042691,-0.00995585102677347,-0.146780498031141,0.199477433450337,-0.291520847202727,-0.271370628302751,-0.762436435699678,-0.16462521229649,-0.452401572270458,0.307016883856566,-0.231725407786158,-0.551881991983852,-0.246703192442696
"chr1:226183184-226186794",5.07560823200649,-0.276898000706991,1.06094194059257,0.690430284625172,-0.27234555096981,0.102291730319386,-0.339971713657167,-0.482778835578993,0.355139543048285,0.115918460694017,-0.0108422554405996,0.214285894684395,-0.456176857524441,-0.578601455282138,-0.422009634905656,-0.329561666115472,-0.14665178005973,-0.102666830631124,-0.47653471537717,-0.5997706144453,-0.322247005647859,-0.394732347731443,0.0656669688125723,-0.343511576933192,-0.194641402274886,-0.343180424882977,-0.392767679159607,-0.479512894493308,0.290420761593207,-0.257758779242766,-0.638242982975192,-0.109298812340273
"chr1:206869714-206901955",4.9829011874626,-0.11700194451286,1.18848562052894,0.960795439281896,-0.266782880888222,-0.120653019983882,-0.204139863122264,-0.406402746604536,0.203651674176962,-0.0799049598447074,0.0635905613834764,-0.291628298932812,-0.67170601168136,-0.428357214627595,-0.359307467453882,-0.737284885010448,-0.386187741344318,-0.095275291676864,-0.216645313291147,-0.566622382862515,-0.209197769447161,-0.455753025781881,0.27544344176702,-0.232952078721515,0.0334299035711804,-0.347023358102153,-0.450932876473464,-0.394156952198227,0.489365700355429,-0.444940305224099,-0.399245453216532,-0.315561687525054
"chr12:66583312-66590560",4.99676799038179,-0.0755387657697303,0.994173505256466,1.17795245418998,-0.326153619666778,0.0396863004724625,-0.193005514741073,-0.340475629862203,0.279208209105831,-0.370685465998475,0.421691806284895,-0.283575597946793,-0.702954022663131,-0.455072040709395,-0.373220766261257,-0.370717593234436,-0.219071599543243,0.243058501570251,-0.0261476041262104,-0.425575852930496,-0.248771126410266,-0.345088502724048,-0.0611820090831924,-0.393821589238885,-0.307333168200514,-0.561858341464963,-0.476137022748573,-0.0173281736184118,-0.22763864594732,-0.37284995377722,-0.526099099895551,-0.452237060699517
